258,bhotiyā,.pron.,.f.$.sg.$.loc.,bhavant,,,,,1,100,7,irregular,en
259,bhotiyo,.pron.,.f.$.pl.$.nom.,bhavant,,,,,1,100,7,irregular,en
260,bhotiyo,.pron.,.f.$.pl.$.voc.,bhavant,,,,,1,100,7,irregular,en
261,bhoto,.pron.,.m.$.sg.$.gen.,bhavant,,,,,1,100,5,irregular,en
262,bhikkhave,.n.,.m.$.pl.$.voc.,bhikkhu,,,,,1,100,9,irregular,en
263,bhikkhavo,.n.,.m.$.pl.$.nom.,bhikkhu,,,,,1,100,9,irregular,en
264,bhikkhavo,.n.,.m.$.pl.$.voc.,bhikkhu,,,,,1,100,9,irregular,en
265,bhikkhu,.n.,.m.$.sg.$.nom.,bhikkhu,,,,,1,100,7,irregular,en
266,bhikkhu,.n.,.m.$.sg.$.voc.,bhikkhu,,,,,1,100,7,irregular,en
267,bhikkhū,.n.,.m.$.pl.$.nom.,bhikkhu,,,,,1,100,7,irregular,en
268,bhikkhūhi,.n.,.m.$.pl.$.inst.,bhikkhu,,,,,1,100,9,irregular,en
269,bhikkhuṃ,.n.,.m.$.sg.$.acc.,bhikkhu,,,,,1,100,8,irregular,en
270,bhikkhunā,.n.,.m.$.sg.$.inst.,bhikkhu,,,,,1,100,9,irregular,en
271,bhikkhunaṃ,.n.,.m.$.sg.$.acc.,bhikkhu,,,,,1,100,10,irregular,en
272,bhikkhunaṃ,.n.,.m.$.pl.$.dat.,bhikkhu,,,,,1,100,10,irregular,en
273,bhikkhunaṃ,.n.,.m.$.pl.$.gen.,bhikkhu,,,,,1,100,10,irregular,en
274,bhikkhūnaṃ,.n.,.m.$.pl.$.dat.,bhikkhu,,,,,1,100,10,irregular,en
275,bhikkhūnaṃ,.n.,.m.$.pl.$.gen.,bhikkhu,,,,,1,100,10,irregular,en
276,bhikkhuno,.n.,.m.$.sg.$.dat.,bhikkhu,,,,,1,100,9,irregular,en
277,bhikkhuno,.n.,.m.$.sg.$.gen.,bhikkhu,,,,,1,100,9,irregular,en
278,bhikkhussa,.n.,.m.$.sg.$.dat.,bhikkhu,,,,,1,100,10,irregular,en
279,bhikkhussa,.n.,.m.$.sg.$.dat.,bhikkhu,,,,,1,100,10,irregular,en
280,bhikkhussa,.n.,.m.$.sg.$.gen.,bhikkhu,,,,,1,100,10,irregular,en
281,bhikkhusu,.n.,.m.$.pl.$.loc.,bhikkhu,,,,,1,100,9,irregular,en
282,bhikkhūsu,.n.,.m.$.pl.$.loc.,bhikkhu,,,,,1,100,9,irregular,en
283,brahmā,.n.,.m.$.sg.$.nom.,brahma,,,,,1,100,6,irregular,en
284,brahmā,.n.,.m.$.pl.$.nom.,brahma,,,,,1,100,6,irregular,en
285,brahmaṃ,.n.,.m.$.sg.$.nom.,brahma,,,,,1,100,7,irregular,en
286,brahmaṃ,.n.,.m.$.sg.$.acc.,brahma,,,,,1,100,7,irregular,en
287,brahmanā,.n.,.m.$.sg.$.inst.,brahma,,,,,1,100,8,irregular,en
288,brahmanā,.n.,.m.$.sg.$.abl.,brahma,,,,,1,100,8,irregular,en
289,brahmāna,.n.,.m.$.pl.$.nom.,brahma,,,,,1,100,8,irregular,en
290,brahmānaṃ,.n.,.m.$.sg.$.acc.,brahma,,,,,1,100,9,irregular,en
291,brahmānaṃ,.n.,.m.$.pl.$.gen.,brahma,,,,,1,100,9,irregular,en
