100129,ekarūpamevāti,.un.,,,,,ekarūpaṃ+eva+iti,,1,80,13,union,en
100130,ekasabhāgattañcāti,.un.,,,,,ekasabhāgattaṃ+ca+iti,,1,80,18,union,en
100131,ekasambhogatāti,.un.,,,,,ekasambhogatā+iti,,1,60,15,union,en
100132,ekāsanikatthāti,.un.,,,,,ekāsanikatthā+iti,,1,60,15,union,en
100133,ekatiṃsāti,.un.,,,,,ekatiṃsā+iti,,1,60,10,union,en
100134,ekatoyevāti,.un.,,,,,ekato+eva+iti,,1,80,11,union,en
100135,ekatthāti,.un.,,,,,ekatthā+iti,,1,60,9,union,en
100136,ekaupacārasīmāyāti,.un.,,,,,ekaupacārasīmāyā+iti,,1,60,18,union,en
100137,ekavacanenāti,.un.,,,,,ekavacanenā+iti,,1,60,13,union,en
100138,ekavācāti,.un.,,,,,ekavācā+iti,,1,60,9,union,en
100139,ekavāramevāti,.un.,,,,,ekavāraṃ+eva+iti,,1,80,13,union,en
100140,ekāyāti,.un.,,,,,ekāyā+iti,,1,60,7,union,en
100141,ekekāti,.un.,,,,,ekekā+iti,,1,60,7,union,en
100142,ekībhāvasukhatthañcāti,.un.,,,,,ekībhāvasukhatthaṃ+ca+iti,,1,80,22,union,en
100143,ekībhāvenāti,.un.,,,,,ekībhāvenā+iti,,1,60,12,union,en
100144,ekoyevāti,.un.,,,,,eko+eva+iti,,1,80,9,union,en
100145,ekūnapaññāsāti,.un.,,,,,ekūnapaññāsā+iti,,1,60,14,union,en
100146,ekūnatiṃsāti,.un.,,,,,ekūnatiṃsā+iti,,1,60,12,union,en
100147,ekuppādāti,.un.,,,,,ekuppādā+iti,,1,60,10,union,en
100148,elāti,.un.,,,,,elā+iti,,1,60,5,union,en
100149,etadatthāti,.un.,,,,,etadatthā+iti,,1,60,11,union,en
100150,ethāti,.un.,,,,,ethā+iti,,1,60,6,union,en
100151,ettakoyevāti,.un.,,,,,ettako+eva+iti,,1,80,12,union,en
100152,evamādimāhāti,.un.,,,,,evamādimāhā+iti,,1,60,13,union,en
100153,evaṃbhūtāti,.un.,,,,,evaṃbhūtā+iti,,1,60,11,union,en
100154,evamidhāti,.un.,,,,,evamidhā+iti,,1,60,10,union,en
100155,evaṃladdhikattāti,.un.,,,,,evaṃladdhikattā+iti,,1,60,17,union,en
100156,gabbhāti,.un.,,,,,gabbhā+iti,,1,60,8,union,en
100157,gabbhitenāti,.un.,,,,,gabbhitenā+iti,,1,60,12,union,en
100158,gacchantiyevāti,.un.,,,,,gacchanti+eva+iti,,1,80,15,union,en
100159,gahaṇañcāti,.un.,,,,,gahaṇaṃ+ca+iti,,1,80,11,union,en
100160,gāhāpentiyāti,.un.,,,,,gāhāpentiyā+iti,,1,60,13,union,en
100161,gāhāpetvāti,.un.,,,,,gāhāpetvā+iti,,1,60,11,union,en
100162,gāhayissāmāti,.un.,,,,,gāhayissāmā+iti,,1,60,13,union,en
100163,gahetabbāvāti,.un.,,,,,gahetabbāvā+iti,,1,60,13,union,en
100164,gāhethāti,.un.,,,,,gāhethā+iti,,1,60,9,union,en
100165,gahitanāmattāti,.un.,,,,,gahitanāmattā+iti,,1,60,15,union,en
100166,gahitāvāti,.un.,,,,,gahitāvā+iti,,1,60,10,union,en
100167,gāmampassāti,.un.,,,,,gāmampassā+iti,,1,60,12,union,en
100168,gamanatthattāti,.un.,,,,,gamanatthattā+iti,,1,60,15,union,en
100169,gamanavasenāti,.un.,,,,,gamanavasenā+iti,,1,60,14,union,en
100170,gāmaṇikābhāvenāti,.un.,,,,,gāmaṇikābhāvenā+iti,,1,60,17,union,en
100171,gāmāti,.un.,,,,,gāmā+iti,,1,60,6,union,en
100172,gambhīratāti,.un.,,,,,gambhīratā+iti,,1,60,12,union,en
100173,gamitāti,.un.,,,,,gamitā+iti,,1,60,8,union,en
100174,gamitthāti,.un.,,,,,gamitthā+iti,,1,60,10,union,en
100175,gaṇassāti,.un.,,,,,gaṇassā+iti,,1,60,9,union,en
100176,gaṇetabbāti,.un.,,,,,gaṇetabbā+iti,,1,60,11,union,en
100177,gaṅgāmahiyāti,.un.,,,,,gaṅgāmahiyā+iti,,1,60,13,union,en
100178,gaṅgeyyassāti,.un.,,,,,gaṅgeyyassā+iti,,1,60,13,union,en
100179,gaṇhantassāti,.un.,,,,,gaṇhantassā+iti,,1,60,13,union,en
100180,gaṇhissāmāti,.un.,,,,,gaṇhissāmā+iti,,1,60,12,union,en
100181,gaṇhitabbamevāti,.un.,,,,,gaṇhitabbaṃ+eva+iti,,1,80,16,union,en
100182,gaṇhitthāti,.un.,,,,,gaṇhitthā+iti,,1,60,11,union,en
100183,gantabbamevāti,.un.,,,,,gantabbaṃ+eva+iti,,1,80,14,union,en
100184,gaṇthathāti,.un.,,,,,gaṇthathā+iti,,1,60,11,union,en
100185,ganthitabbāti,.un.,,,,,ganthitabbā+iti,,1,60,13,union,en
100186,ganthitāti,.un.,,,,,ganthitā+iti,,1,60,10,union,en
100187,garahaṇacchariyamevāti,.un.,,,,,garahaṇacchariyaṃ+eva+iti,,1,80,22,union,en
100188,garaheyyāti,.un.,,,,,garaheyyā+iti,,1,60,11,union,en
100189,garahitabbāti,.un.,,,,,garahitabbā+iti,,1,60,13,union,en
100190,garudhammāti,.un.,,,,,garudhammā+iti,,1,60,12,union,en
100191,garukatarāti,.un.,,,,,garukatarā+iti,,1,60,12,union,en
100192,garutāgahaṇenāti,.un.,,,,,garutāgahaṇenā+iti,,1,60,16,union,en
100193,gataambucārīvāti,.un.,,,,,gataambucārīvā+iti,,1,60,16,union,en
100194,gatabhāvenāti,.un.,,,,,gatabhāvenā+iti,,1,60,13,union,en
100195,gatamhāti,.un.,,,,,gatamhā+iti,,1,60,9,union,en
100196,gatavāti,.un.,,,,,gatavā+iti,,1,60,8,union,en
100197,gāthamāhāti,.un.,,,,,gāthamāhā+iti,,1,60,11,union,en
100198,gayāti,.un.,,,,,gayā+iti,,1,60,6,union,en
100199,gayhatevāti,.un.,,,,,gayhatevā+iti,,1,60,11,union,en
100200,gāyitthāti,.un.,,,,,gāyitthā+iti,,1,60,10,union,en
100201,gihiniyāti,.un.,,,,,gihiniyā+iti,,1,60,10,union,en
100202,gihipaṭisaṃyuttāti,.un.,,,,,gihipaṭisaṃyuttā+iti,,1,60,18,union,en
100203,gijjhaghātakakulappasutassāti,.un.,,,,,gijjhaghātakakulappasutassā+iti,,1,60,29,union,en
100204,gilānabhāvāti,.un.,,,,,gilānabhāvā+iti,,1,60,13,union,en
100205,gilānassāti,.un.,,,,,gilānassā+iti,,1,60,11,union,en
100206,gilānāti,.un.,,,,,gilānā+iti,,1,60,8,union,en
100207,gīvāyevāti,.un.,,,,,gīvā+eva+iti,,1,60,10,union,en
100208,gopālakagaṇanāyāti,.un.,,,,,gopālakagaṇanāyā+iti,,1,60,18,union,en
100209,gottādijāti,.un.,,,,,gottādijā+iti,,1,60,11,union,en
100210,gottenāti,.un.,,,,,gottenā+iti,,1,60,9,union,en
100211,guḷikajāti,.un.,,,,,guḷikajā+iti,,1,60,10,union,en
100212,guṇajāti,.un.,,,,,guṇajā+iti,,1,60,8,union,en
100213,guṇaparidhaṃsanamevāti,.un.,,,,,guṇaparidhaṃsanaṃ+eva+iti,,1,80,22,union,en
100214,guṇavasenāti,.un.,,,,,guṇavasenā+iti,,1,60,12,union,en
100215,guṇavisesayogenāti,.un.,,,,,guṇavisesayogenā+iti,,1,60,18,union,en
100216,guṇenāti,.un.,,,,,guṇenā+iti,,1,60,8,union,en
100217,hānabhāgiyavisesabhāgiyadhammāti,.un.,,,,,hānabhāgiyavisesabhāgiyadhammā+iti,,1,60,32,union,en
100218,handāti,.un.,,,,,handā+iti,,1,60,7,union,en
100219,haññāmāti,.un.,,,,,haññāmā+iti,,1,60,9,union,en
100220,haññitthāti,.un.,,,,,haññitthā+iti,,1,60,11,union,en
100221,hārāti,.un.,,,,,hārā+iti,,1,60,6,union,en
