id,book,par_num,level,class,title,text
NULL,p31,421,100,gatha1,," Jāneyya pesena bhaccaṃ,"
NULL,p31,422,100,gatha2,,"Bandhuṃ vāpi bhayāgate;"
NULL,p31,423,100,gatha3,,"Appakāsu tathā mittaṃ,"
NULL,p31,424,100,gathalast,,"Dārañca vibhavakkhaye."
NULL,p31,425,8,hangnum,83.,83.
NULL,p31,426,100,gatha1,," So bandhu yo hite yutto,"
NULL,p31,427,100,gatha2,,"Pitaro honti posako;"
NULL,p31,428,100,gatha3,,"Taṃ mittaṃ yattha vissāso,"
NULL,p31,429,100,gathalast,,"Sā bhariyā ca yassa nibbūti."
NULL,p31,430,8,hangnum,84.,84.
NULL,p31,431,100,gatha1,," Na vissase a-vissattaṃ,"
NULL,p31,432,100,gatha2,,"Mittañcāpi na vissase;"
NULL,p31,433,100,gatha3,,"Kadāci kupito mito,"
NULL,p31,434,100,gathalast,,"Sabbaṃ dosaṃ pakāsaye."
NULL,p31,435,8,hangnum,85.,85.
NULL,p31,436,100,gatha1,," Sakiṃ duṭṭhañca yo mittaṃ,"
NULL,p31,437,100,gatha2,,"Puna sandhitumicchati;"
NULL,p31,438,100,gatha3,,"So  maccuṃ upagaṇhāti,"
NULL,p31,439,100,gathalast,,"Gabbhamassatarī yathā."
NULL,p31,440,8,hangnum,86.,86.
NULL,p31,441,100,gatha1,," Vahe a-mittaṃ khandhena,"
NULL,p31,442,100,gatha2,,"Yāva kālo anāgato;"
NULL,p31,443,100,gatha3,,"Tameva āgate kāle,"
NULL,p31,444,100,gathalast,,"Sele bhinde ghaṭaṃ iva."
NULL,p31,445,8,hangnum,87.,87.
NULL,p31,446,100,gatha1,," Iṇaseso aggiseso,"
NULL,p31,447,100,gatha2,,"Satruseso tatheva ca;"
NULL,p31,448,100,gatha3,,"Punappunaṃ vivaḍḍhanti,"
NULL,p31,449,100,gathalast,,"Tasmā sesaṃ na kāraye."
NULL,p31,450,8,hangnum,88.,88.
NULL,p31,451,100,gatha1,," Padumaṃva mukhaṃ yassa,"
NULL,p31,452,100,gatha2,,"Vācā candana sītalā;"
NULL,p31,453,100,gatha3,,"Tādisaṃ nopaseveyya,"
NULL,p31,454,100,gathalast,,"Hadayetu halāhalaṃ."
NULL,p31,455,8,hangnum,89.,89.
NULL,p31,456,100,gatha1,," Na seve pharusaṃ sāmiṃ,"
NULL,p31,457,100,gatha2,,"Naca seveyya macchariṃ;"
NULL,p31,458,100,gatha3,,"Tato apaggaṇhaṃ sāmiṃ,"
NULL,p31,459,100,gathalast,,"Neva niggahitaṃ tato."
NULL,p31,460,8,hangnum,90.,90.
NULL,p31,461,100,gatha1,," Siṅgī paññāsa hatthena,"
NULL,p31,462,100,gatha2,,"Vajje satena vājinaṃ;"
NULL,p31,463,100,gatha3,,"Hatthiṃ  dantiṃ sahassena,"
NULL,p31,464,100,gathalast,,"Desa cāgena dujjanaṃ."
NULL,p31,465,8,hangnum,91.,91.
NULL,p31,466,100,gatha1,," Kudesañca kumittañca,"
NULL,p31,467,100,gatha2,,"Kukulañca kubandhavaṃ;"
NULL,p31,468,100,gatha3,,"Kudārañca kudāsañca,"
NULL,p31,469,100,gathalast,,"Dūrato parivajjaye."
NULL,p31,470,8,hangnum,92.,92.
NULL,p31,471,100,gatha1,," Rogāture ca dubbhikkhe,"
NULL,p31,472,100,gatha2,,"Byasane sattu viggahe;"
NULL,p31,473,100,gatha3,,"Rājadvāre susāne ca,"
NULL,p31,474,100,gathalast,,"Ye tiṭṭhanti sumittakā."
NULL,p31,475,8,hangnum,93.,93.
NULL,p31,476,100,gatha1,," Sītavāco bahumitto,"
NULL,p31,477,100,gatha2,,"Pharuso appamittako;"
NULL,p31,478,100,gatha3,,"Upamaṃ ettha ñātabbā,"
NULL,p31,479,100,gathalast,,Canda-sūriya-rājūnaṃ.
NULL,p31,480,100,centered,,"Mittakaṇḍo niṭṭhito."
NULL,p31,481,2,chapter,"5. Itthikaṇḍo","5. Itthikaṇḍo"
NULL,p31,482,8,hangnum,94.,94.
NULL,p31,483,100,gatha1,," Kokilānaṃ saddaṃ rūpaṃ,"
NULL,p31,484,100,gatha2,,"Nārīrūpaṃ patibbatā;"
NULL,p31,485,100,gatha3,,"Vijjā  rūpaṃ a-rūpānaṃ,"
NULL,p31,486,100,gathalast,,"Khamā rūpaṃ tapassinaṃ."
NULL,p31,487,8,hangnum,95.,95.
NULL,p31,488,100,gatha1,," Itthīnañca dhanaṃ rūpaṃ,"
NULL,p31,489,100,gatha2,,"Purisānaṃ vijjā dhanaṃ;"
NULL,p31,490,100,gatha3,,"Bhikkhūnañca dhanaṃ sīlaṃ,"
NULL,p31,491,100,gathalast,,"Rājānañca dhanaṃ balaṃ."
NULL,p31,492,8,hangnum,96.,96.
NULL,p31,493,100,gatha1,," Tapassino kisā sobhā,"
NULL,p31,494,100,gatha2,,"Thūlā sobhā catuppadā;"
NULL,p31,495,100,gatha3,,"Purisā vijjavā sobhā,"
NULL,p31,496,100,gathalast,,"Itthī sobhāsa sāmikā."
NULL,p31,497,8,hangnum,97.,97.
NULL,p31,498,100,gatha1,," Pañca ratyā sugandhabbā,"
NULL,p31,499,100,gatha2,,"Satta ratyā dhanuggahā;"
NULL,p31,500,100,gatha3,,"Eka māsā subhariyā,"
NULL,p31,501,100,gathalast,,"Aḍḍha māsā sissā malā."
NULL,p31,502,8,hangnum,98.,98.
NULL,p31,503,100,gatha1,," Hiṃ ramati paṅa,"
NULL,p31,504,100,gatha2,,"Haṅa ramati poka."
NULL,p31,505,100,gatha3,,"Thī ramati pu,"
NULL,p31,506,100,gathalast,,"Khu ramati dhaṃ."
NULL,p31,507,8,hangnum,99.,99.
NULL,p31,508,100,gatha1,," Jiṇṇamannaṃ pasaṃseyya,"
NULL,p31,509,100,gatha2,,"Dārañca gatayobbanaṃ;"
NULL,p31,510,100,gatha3,,"Raṇā punāgatā sūraṃ,"
NULL,p31,511,100,gathalast,,"Sassañca gehamāgataṃ."
NULL,p31,512,8,hangnum,100.,100.
NULL,p31,513,100,gatha1,," Dvatti-patikā  nārī ca,"
NULL,p31,514,100,gatha2,,"Bhikkhu dvatti-vihāriko;"
NULL,p31,515,100,gatha3,,"Dvatti-pāsa-mutto pakkhī,"
NULL,p31,516,100,gathalast,,"Kata-māyā bahūtharaṃ."
NULL,p31,517,8,hangnum,101.,101.
NULL,p31,518,100,gatha1,," Dujjanaṃ pahārādame,"
NULL,p31,519,100,gatha2,,"Mittaṃ dame a-bhāṇikā;"
NULL,p31,520,100,gatha3,,"Itthiñca byasanā dame,"
NULL,p31,521,100,gathalast,,"Rāginaṃ appa bhojanā."
NULL,p31,522,8,hangnum,102.,102.
NULL,p31,523,100,gatha1,," Na ratti vinā candimā,"
NULL,p31,524,100,gatha2,,"Vīciṃ vinā ca aṇṇavo;"
NULL,p31,525,100,gatha3,,"Haṃsaṃ vinā pokkharaṇī,"
NULL,p31,526,100,gathalast,,"Patiṃ kaññāca sobhate."
NULL,p31,527,8,hangnum,103.,103.
NULL,p31,528,100,gatha1,," Patinā janito bhogo,"
NULL,p31,529,100,gatha2,,"Itthiyāva saṃgoppito;"
NULL,p31,530,100,gatha3,,"Purisova hi padhāno,"
NULL,p31,531,100,gathalast,,"Itthī suttaṃva sūciyā."
NULL,p31,532,8,hangnum,104.,104.
NULL,p31,533,100,gatha1,," Sabbānadī vaṅkanadī,"
NULL,p31,534,100,gatha2,,"Sabbe kaṭṭhamayā vanā;"
NULL,p31,535,100,gatha3,,"Sabbitthiyo kare pāpaṃ,"
NULL,p31,536,100,gathalast,,"Labhamāne nivātake."
NULL,p31,537,8,hangnum,105.,105.
NULL,p31,538,100,gatha1,," Vivādasīliṃ  usūyabhāṇiniṃ,"
NULL,p31,539,100,gatha2,,"Sampassataṇhiṃ bahupākabhuttiniṃ;"
NULL,p31,540,100,gatha3,,"Aggantabhuttiṃ paragehavāsiniṃ,"
NULL,p31,541,100,gathalast,,"Nāriṃ caje puttasatampi pūmā."
NULL,p31,542,8,hangnum,106.,106.
NULL,p31,543,100,gatha1,," Bhuttesu maṇḍesu janīva kantinī,"
NULL,p31,544,100,gatha2,,"Guyheca ṭhāne bhaginīva hiriṇī;"
NULL,p31,545,100,gatha3,,"Kammesu pattesu karoti dāsīva,"
NULL,p31,546,100,gatha2,,"Bhayesu mantī sayanesu rāmaye;"
NULL,p31,547,100,gatha3,,"Rūpīsu sikkhī kupanesu khantinī,"
NULL,p31,548,100,gatha2,,"Sā nārī seṭṭhāti vadanti paṇḍitā;"
NULL,p31,549,100,gathalast,,"Kāyassa bhedāca divebhaveyya sā."
NULL,p31,550,8,hangnum,107.,107.
NULL,p31,551,100,gatha1,," Sāmā migakkhī tanumajjhagattā,"
NULL,p31,552,100,gatha2,,"Sūrū sukesī samadantapantī;"
NULL,p31,553,100,gatha3,,"Gambhīranābhī yuvatī susīlī,"
NULL,p31,554,100,gathalast,,"Hīne kule jātāpi vivāhyā."
NULL,p31,555,8,hangnum,108.,108.
NULL,p31,556,100,gatha1,," Saradaṃratu-kālānaṃ,"
NULL,p31,557,100,gatha2,,"Bhariyānaṃ rūpavatī;"
NULL,p31,558,100,gatha3,,"Jeṭṭho padhānaṃ puttānaṃ,"
NULL,p31,559,100,gathalast,,"Disānaṃ uttarādisā."
NULL,p31,560,8,hangnum,109.,109.
NULL,p31,561,100,gatha1,," Yā icche puriso hotuṃ,"
NULL,p31,562,100,gatha2,,"Jāti jāti punappunaṃ;"
NULL,p31,563,100,gatha3,,"Sāmikaṃ  apacāyeyya,"
NULL,p31,564,100,gathalast,,"Indaṃva pāricārikā."
NULL,p31,565,8,hangnum,110.,110.
NULL,p31,566,100,gatha1,," Yo icche puriso hotuṃ,"
NULL,p31,567,100,gatha2,,"Jāti jāti punappunaṃ;"
NULL,p31,568,100,gatha3,,"Paradānaṃ vivajjeyya,"
NULL,p31,569,100,gathalast,,"Dhotapādova kaddamaṃ."
NULL,p31,570,8,hangnum,111.,111.
NULL,p31,571,100,gatha1,," Atikkanta vayo poso,"
NULL,p31,572,100,gatha2,,"Āneti timbaruttaniṃ;"
NULL,p31,573,100,gatha3,,"Tassā issā asaddhāti,"
NULL,p31,574,100,gathalast,,"Taṃ parābhavato mukhaṃ."
NULL,p31,575,100,centered,,"Itthikaṇḍo niṭṭhito."
NULL,p31,576,2,chapter,"6. Rājakaṇḍo","6. Rājakaṇḍo"
NULL,p31,577,8,hangnum,112.,112.
NULL,p31,578,100,gatha1,," Ekayāmaṃ saye rājā,"
NULL,p31,579,100,gatha2,,"Dviyāmaññeva paṇḍito;"
NULL,p31,580,100,gatha3,,"Gharāvāso tiyāmaṃva,"
NULL,p31,581,100,gathalast,,"Catuyāmaṃ tu yācako."
NULL,p31,582,8,hangnum,113.,113.
NULL,p31,583,100,gatha1,," Dhanavā sutavā rājā,"
NULL,p31,584,100,gatha2,,"Nadī vejjo cimepañca;"
NULL,p31,585,100,gatha3,,"Yattha  dese na vijjanti,"
NULL,p31,586,100,gathalast,,"Na tattha divasaṃ vase."
NULL,p31,587,8,hangnum,114.,114.
NULL,p31,588,100,gatha1,," Yasmiṃ padese na māno,"
NULL,p31,589,100,gatha2,,"Na pemaṃ naca bandhavā;"
NULL,p31,590,100,gatha3,,"Naca vijjāgamo koci,"
NULL,p31,591,100,gathalast,,"Na tattha divasaṃ vase."
NULL,p31,592,8,hangnum,115.,115.
NULL,p31,593,100,gatha1,," Aputtakaṃ gharaṃ suññaṃ,"
NULL,p31,594,100,gatha2,,"Raṭṭhaṃ suññaṃ arājakaṃ;"
NULL,p31,595,100,gatha3,,"A sippassa mukhaṃ suññaṃ,"
NULL,p31,596,100,gathalast,,"Sabba suññaṃ daliddakā."
NULL,p31,597,8,hangnum,116.,116.
NULL,p31,598,100,gatha1,," Dhanamiccheyya vāṇijjo,"
NULL,p31,599,100,gatha2,,"Vijjamicche bhajesutaṃ;"
NULL,p31,600,100,gatha3,,"Puttamicche taruṇitthiṃ,"
NULL,p31,601,100,gathalast,,"Rājāmaccaṃ vasaṃ game."
NULL,p31,602,8,hangnum,117.,117.
NULL,p31,603,100,gatha1,," Naṭṭhoyati asantuṭṭho,"
NULL,p31,604,100,gatha2,,"Santuṭṭho ca mahīpati;"
NULL,p31,605,100,gatha3,,"Lajjā ca gaṇikā naṭṭhā,"
NULL,p31,606,100,gathalast,,"Nillajjā kuladhītikā."
NULL,p31,607,8,hangnum,118.,118.
NULL,p31,608,100,gatha1,," Pakkhīnaṃ balamākāso,"
NULL,p31,609,100,gatha2,,"Macchānamudakaṃ balaṃ;"
NULL,p31,610,100,gatha3,,"Dubbalassa  balaṃ rājā,"
NULL,p31,611,100,gathalast,,"Kumārānaṃ rudaṃ balaṃ."
NULL,p31,612,8,hangnum,119.,119.
NULL,p31,613,100,gatha1,," Khamā jāgariyuṭṭhānaṃ,"
NULL,p31,614,100,gatha2,,"Saṃvibhāgo dayikkhaṇā;"
NULL,p31,615,100,gatha3,,"Nāyakassa guṇā ete,"
NULL,p31,616,100,gathalast,,"Icchitabbā sataṃ guṇā."
NULL,p31,617,8,hangnum,120.,120.
NULL,p31,618,100,gatha1,," Sakiṃ vadanti rājāno,"
NULL,p31,619,100,gatha2,,"Sakiṃ samaṇabrāhmaṇā;"
NULL,p31,620,100,gatha3,,"Sakiṃ sappurisā loke,"
NULL,p31,621,100,gathalast,,"Esa dhammo sanantano."
NULL,p31,622,8,hangnum,121.,121.
NULL,p31,623,100,gatha1,," Alaso gihī kāmabhogī na sādhu,"
NULL,p31,624,100,gatha2,,"Asaññato pabbajito na sādhu;"
NULL,p31,625,100,gatha3,,"Rājā anisammakārī na sādhu,"
NULL,p31,626,100,gathalast,,"Paṇḍito kodhano taṃpi na sādhu."
NULL,p31,627,8,hangnum,122.,122.
NULL,p31,628,100,gatha1,," Bahavo yattha nettāro,"
NULL,p31,629,100,gatha2,,"Sabbe paṇḍitamānino;"
NULL,p31,630,100,gatha3,,"Sabbe mahattamicchanti,"
NULL,p31,631,100,gathalast,,"Tesaṃ kammaṃ vinassati."
NULL,p31,632,8,hangnum,123.,123.
NULL,p31,633,100,gatha1,," Āyaṃ khayaṃ sayaṃ jaññā,"
NULL,p31,634,100,gatha2,,"Rājā sayaṃ katākataṃ;"
NULL,p31,635,100,gatha3,,"Niggahe  niggahetabbaṃ,"
NULL,p31,636,100,gathalast,,"Paggahe paggahārahaṃ."
NULL,p31,637,8,hangnum,124.,124.
NULL,p31,638,100,gatha1,," Piṭṭhitokkaṃ niseveyya,"
NULL,p31,639,100,gatha2,,"Kucchināva hutāsanaṃ;"
NULL,p31,640,100,gatha3,,"Sāmikaṃ sabbabhāgena,"
NULL,p31,641,100,gathalast,,"Paralokaṃ amohavā."
NULL,p31,642,8,hangnum,125.,125.
NULL,p31,643,100,gatha1,," Aggi āpo itthimūḷho,"
NULL,p31,644,100,gatha2,,"Sappo rāja-kulānica;"
NULL,p31,645,100,gatha3,,"Apayantena gantabbā,"
NULL,p31,646,100,gathalast,,Acceka-pāṇahārakā.
NULL,p31,647,8,hangnum,126.,126.
NULL,p31,648,100,gatha1,," Paduṭṭha-bhariya-saṃvāso,"
NULL,p31,649,100,gatha2,,"Paduṭṭha citta dāsako;"
NULL,p31,650,100,gatha3,,"Sa-sappe ca ghare vāso,"
NULL,p31,651,100,gathalast,,"Maccu eva na saṃsayo."
NULL,p31,652,8,hangnum,127.,127.
NULL,p31,653,100,gatha1,," Mūḷha sisso padesena,"
NULL,p31,654,100,gatha2,,"Kunārī bharaṇena ca;"
NULL,p31,655,100,gatha3,,"Asatā sampayogena,"
NULL,p31,656,100,gathalast,,Paṇḍitoppavasīdati.
NULL,p31,657,8,hangnum,128.,128.
NULL,p31,658,100,gatha1,," Mātā puttakaraṃ pāpaṃ,"
NULL,p31,659,100,gatha2,,"Sissapāpaṃ gurukatā;"
NULL,p31,660,100,gatha3,,"Rājā  raṭṭhakaraṃ pāpaṃ,"
NULL,p31,661,100,gathalast,,"Rājapāpaṃ purohito."
NULL,p31,662,8,hangnum,129.,129.
NULL,p31,663,100,gatha1,," Akodhena jine kodhaṃ,"
NULL,p31,664,100,gatha2,,"Asādhuṃ sādhunā jine;"
NULL,p31,665,100,gatha3,,"Jine macchariṃ dānena,"
NULL,p31,666,100,gathalast,,Saccenālīkavādinaṃ;
NULL,p31,667,8,hangnum,130.,130.
NULL,p31,668,100,gatha1,," Adantaṃ damanaṃ dānaṃ,"
NULL,p31,669,100,gatha2,,"Dānaṃ sabbattha sādhakaṃ;"
NULL,p31,670,100,gatha3,,"Dānena piya vācāya,"
NULL,p31,671,100,gathalast,,"Unnamanti namanti ca;"
NULL,p31,672,8,hangnum,131.,131.
NULL,p31,673,100,gatha1,," Dānaṃ sinehabhesajjaṃ,"
NULL,p31,674,100,gatha2,,"Maccheraṃ dosanosadhaṃ;"
NULL,p31,675,100,gatha3,,"Dānaṃ yasassī bhesajjaṃ,"
NULL,p31,676,100,gathalast,,"Maccheraṃ kapaṇosadhaṃ."
NULL,p31,677,8,hangnum,132.,132.
NULL,p31,678,100,gatha1,," Bahūnamappasārānaṃ,"
NULL,p31,679,100,gatha2,,"Sāmaggiyā jayaṃ jaye;"
NULL,p31,680,100,gatha3,,"Tiṇehi vattate yottaṃ,"
NULL,p31,681,100,gathalast,,"Tena nāgopi bajjhate."
NULL,p31,682,8,hangnum,133.,133.
NULL,p31,683,100,gatha1,," Sahāyo asamatthopi,"
NULL,p31,684,100,gatha2,,"Tejasā kiṃkarissati;"
NULL,p31,685,100,gatha3,,"Nivāte  jalito aggi,"
NULL,p31,686,100,gathalast,,"Sayame vūpasampati."
NULL,p31,687,8,hangnum,134.,134.
NULL,p31,688,100,gatha1,," Na raññā samakaṃ bhuñje,"
NULL,p31,689,100,gatha2,,"Kāmabhogaṃ kudācanaṃ;"
NULL,p31,690,100,gatha3,,"Ākappaṃ rasa bhuttiṃvā,"
NULL,p31,691,100,gatha2,,"Mālā gandha vilepanaṃ;"
NULL,p31,692,100,gatha3,,"Vatthaṃ sabbaalaṅkāraṃ,"
NULL,p31,693,100,gathalast,,"Na raññā sadisaṃ kare."
NULL,p31,694,8,hangnum,135.,135.
NULL,p31,695,100,gatha1,," Na me rājā sakhā hoti,"
NULL,p31,696,100,gatha2,,"Na rājā hoti methuno;"
NULL,p31,697,100,gatha3,,"Eso sāmiko mayhanti,"
NULL,p31,698,100,gathalast,,"Citte niṭṭhaṃ suthāpaye."
NULL,p31,699,8,hangnum,136.,136.
NULL,p31,700,100,gatha1,," Nātidūre bhaje rañño,"
NULL,p31,701,100,gatha2,,Nāccāsannopavātake;
NULL,p31,702,100,gatha3,,"Ujuke nātininne ca,"
NULL,p31,703,100,gatha2,,"Na bhaje uccamāsane."
NULL,p31,704,100,gatha3,,"Chadose vajje sevako,"
NULL,p31,705,100,gathalast,,"Tiṭṭhe aggiṃva saṃyato."
NULL,p31,706,8,hangnum,137.,137.
NULL,p31,707,100,gatha1,," Guṇī sabbaññu tulyopi,"
NULL,p31,708,100,gatha2,,"Nasobhati anissayo;"
NULL,p31,709,100,gatha3,,"Anagghamopi  maṇiseṭṭho,"
NULL,p31,710,100,gathalast,,"Hemaṃ nissāya sobhati."
NULL,p31,711,100,centered,,"Rājakaṇḍo niṭṭhito."
NULL,p31,712,2,chapter,"7. Pakiṇṇakakaṇḍo","7. Pakiṇṇakakaṇḍo"
NULL,p31,713,8,hangnum,138.,138.
NULL,p31,714,100,gatha1,," Itthimisse kutosīlaṃ,"
NULL,p31,715,100,gatha2,,"Maṃsa bhakkhe kutodayā;"
NULL,p31,716,100,gatha3,,"Surā pāne kutosaccaṃ,"
NULL,p31,717,100,gatha2,,"Mahālobhe kutohirī;"
NULL,p31,718,100,gatha3,,"Mahātande kutosippaṃ,"
NULL,p31,719,100,gathalast,,"Mahā kodhe kutodhanaṃ."
NULL,p31,720,8,hangnum,139.,139.
NULL,p31,721,100,gatha1,," Surā yogo vikālo ca,"
NULL,p31,722,100,gatha2,,"Samajja caraṇālasaṃ;"
NULL,p31,723,100,gatha3,,"Khiḍḍādhutto pāpamitto,"
NULL,p31,724,100,gathalast,,"Bhoganāsamukhā ime."
NULL,p31,725,8,hangnum,140.,140.
NULL,p31,726,100,gatha1,," Divā nādikkhā vattabbaṃ,"
NULL,p31,727,100,gatha2,,"Ratto nāvacanena ca;"
NULL,p31,728,100,gatha3,,"Sañcareyya bhayā bhīto,"
NULL,p31,729,100,gathalast,,"Vane vanacarī yathā."
NULL,p31,730,8,hangnum,141.,141.
NULL,p31,731,100,gatha1,," Jīvantāpi matāpañca,"
NULL,p31,732,100,gatha2,,"Byāsena parikittitā;"
NULL,p31,733,100,gatha3,,"Dukkhito  byādhitomūḷho,"
NULL,p31,734,100,gathalast,,"Iṇavā nityasevako."
NULL,p31,735,8,hangnum,142.,142.
NULL,p31,736,100,gatha1,," Anāgataṃ bhayaṃ disvā,"
NULL,p31,737,100,gatha2,,"Dūrato parivajjaye;"
NULL,p31,738,100,gatha3,,"Āgatañca bhayaṃ disvā,"
NULL,p31,739,100,gathalast,,"A bhīto hoti paṇḍito."
NULL,p31,740,8,hangnum,143.,143.
NULL,p31,741,100,gatha1,," Niddāluko pamattoca,"
NULL,p31,742,100,gatha2,,"Sukhatto rogavālaso;"
NULL,p31,743,100,gatha3,,"Mahiccho kammārāmoca,"
NULL,p31,744,100,gathalast,,"Satte te satthavajjitā."
NULL,p31,745,8,hangnum,144.,144.
NULL,p31,746,100,gatha1,," Duggataṃ gaccha he lābha,"
NULL,p31,747,100,gatha2,,"Lābhī lābhena pūrati;"
NULL,p31,748,100,gatha3,,"Thale pavassa pajjunna,"
NULL,p31,749,100,gatha2,,"Sindhu āpena pūrati;"
NULL,p31,750,100,gathalast,,"Natthidaṃ kammappadhānakaṃ."
NULL,p31,751,8,hangnum,145.,145.
NULL,p31,752,100,gatha1,," Na hi koci kate kicce,"
NULL,p31,753,100,gatha2,,"Kattāraṃ samupekkhate;"
NULL,p31,754,100,gatha3,,"Tasmā sabbāni kiccāni,"
NULL,p31,755,100,gathalast,,"Sāva sesena kāraye."
NULL,p31,756,8,hangnum,146.,146.
NULL,p31,757,100,gatha1,," Tūlaṃ sallahukaṃ loke,"
NULL,p31,758,100,gatha2,,"Tato cāpalla-jātiko;"
NULL,p31,759,100,gatha3,,"Tato  vuḍḍha manovādo,"
NULL,p31,760,100,gathalast,,"Pamatto buddhasāsane."
NULL,p31,761,8,hangnum,147.,147.
NULL,p31,762,100,gatha1,," Pāsāṇachattaṃ garukaṃ,"
NULL,p31,763,100,gatha2,,"Tato devānacikkhaṇaṃ;"
NULL,p31,764,100,gatha3,,"Tato vuḍḍhānamovādo,"
NULL,p31,765,100,gathalast,,"Tato buddhassa sāsanaṃ."
NULL,p31,766,8,hangnum,148.,148.
NULL,p31,767,100,gatha1,," Kāyassa dakkhiṇa hattho,"
NULL,p31,768,100,gatha2,,"Doso ettha kaniṭṭhako;"
NULL,p31,769,100,gatha3,,"Kaṇṇa ghānāna-makkhīnaṃ,"
NULL,p31,770,100,gathalast,,"Vāmo tu pāda-pāsako."
NULL,p31,771,8,hangnum,149.,149.
NULL,p31,772,100,gatha1,," Tambūlassa majjha patte,"
NULL,p31,773,100,gatha2,,"Kuvero rakkhatī sadā;"
NULL,p31,774,100,gatha3,,"Mūlamhi rakkhati yakkho,"
NULL,p31,775,100,gatha2,,"Aggamhi kālakaṇṇikā;"
NULL,p31,776,100,gatha3,,"Tāni bhuñjeyya chinditvā,"
NULL,p31,777,100,gathalast,,"Sirī evaṃ pavaḍḍhati."
NULL,p31,778,8,hangnum,150.,150.
NULL,p31,779,100,gatha1,," Sampuṇṇarakkho brahmāva,"
NULL,p31,780,100,gatha2,,"Accurakkho ca bissaṇo;"
NULL,p31,781,100,gatha3,,"Tasmā hi te pūjayantu,"
NULL,p31,782,100,gathalast,,"Sadā mānenti taṃ naraṃ."
NULL,p31,783,8,hangnum,151.,151.
NULL,p31,784,100,gatha1,," Goṇā  hi sabbagihīnaṃ,"
NULL,p31,785,100,gatha2,,"Posakā bhogadāyakā;"
NULL,p31,786,100,gatha3,,"Tasmā hi mātā pitūva,"
NULL,p31,787,100,gathalast,,"Mānaye sakkareyya ca."
NULL,p31,788,8,hangnum,152.,152.
NULL,p31,789,100,gatha1,," Yeca khādanti gomaṃsaṃ,"
NULL,p31,790,100,gatha2,,"Mātu maṃsaṃva khādare;"
NULL,p31,791,100,gatha3,,"Matesu tesu gijjhānaṃ,"
NULL,p31,792,100,gathalast,,"Dade sote ca vāhaye."
NULL,p31,793,8,hangnum,153.,153.
NULL,p31,794,100,gatha1,," Gurusiddho sippārambho,"
NULL,p31,795,100,gatha2,,"Ravi sokrā ca majjhimo;"
NULL,p31,796,100,gatha3,,"Na sippo buddhacandaro,"
NULL,p31,797,100,gathalast,,"Sorī aṅgāca maraṇaṃ."
NULL,p31,798,8,hangnum,154.,154.
NULL,p31,799,100,gatha1,," Aṭṭhamiyaṃ guruṃ hanti,"
NULL,p31,800,100,gatha2,,"Sissaṃ hanti catuddasiṃ;"
NULL,p31,801,100,gatha3,,"Sippaṃ hanti dasa sippaṃ,"
NULL,p31,802,100,gathalast,,"Mātāpitā ca puṇṇamiṃ."
NULL,p31,803,8,hangnum,155.,155.
NULL,p31,804,100,gatha1,," Nāḷikaṃ satta nabhuñje,"
NULL,p31,805,100,gatha2,,"Na lābuṃ navamaṃ tathā;"
NULL,p31,806,100,gatha3,,"Dvādasa prinnaṃtriminaṃ,"
NULL,p31,807,100,gathalast,,"Bhuñje sippaṃ vinassati."
NULL,p31,808,8,hangnum,156.,156.
NULL,p31,809,100,gatha1,," Ekaṃ  caje kulaatthaṃ,"
NULL,p31,810,100,gatha2,,"Gāmassatthaṃ kuvaṃ caje;"
NULL,p31,811,100,gatha3,,"Gāma caje janapadatthaṃ,"
NULL,p31,812,100,gathalast,,"Attatthaṃ pathaviṃ caje."
NULL,p31,813,8,hangnum,157.,157.
NULL,p31,814,100,gatha1,," Desaṃ ossajja gacchanti,"
NULL,p31,815,100,gatha2,,"Sīho sappuriso gajo;"
NULL,p31,816,100,gatha3,,"Tattheva nidhanaṃ yanti,"
NULL,p31,817,100,gathalast,,"Kāko kāpuriso migo."
NULL,p31,818,8,hangnum,158.,158.
NULL,p31,819,100,gatha1,," Yamhi padese na māno,"
NULL,p31,820,100,gatha2,,"Na pemaṃ na ca bandhavā;"
NULL,p31,821,100,gatha3,,"Na ca vijjāgāho koci,"
NULL,p31,822,100,gathalast,,"Na tattha vasanaṃ kare."
NULL,p31,823,8,hangnum,159.,159.
NULL,p31,824,100,gatha1,," Caratyekena pādena,"
NULL,p31,825,100,gatha2,,"Tiṭṭhatyekena paṇḍito;"
NULL,p31,826,100,gatha3,,"A nisamma paraṃ ṭhānaṃ,"
NULL,p31,827,100,gathalast,,"Na pubbamālayaṃ jahe."
NULL,p31,828,8,hangnum,160.,160.
NULL,p31,829,100,gatha1,," Dhana dhañña payogesu,"
NULL,p31,830,100,gatha2,,"Tathā vijjāgamesu ca;"
NULL,p31,831,100,gatha3,,"Dūtesu apacāresu,"
NULL,p31,832,100,gathalast,,"Cajjā lajjā tadā bhave."
NULL,p31,833,8,hangnum,161.,161.
NULL,p31,834,100,gatha1,," Dvi  guṇo thīnamāhāro,"
NULL,p31,835,100,gatha2,,"Buddhicāpi catugguṇo;"
NULL,p31,836,100,gatha3,,"Chagguṇo hoti vāyāmo,"
NULL,p31,837,100,gathalast,,"Kāmotvaṭṭha-guṇo bhave."
NULL,p31,838,8,hangnum,162.,162.
NULL,p31,839,100,gatha1,," Pabbe pabbe kamenucchu,"
NULL,p31,840,100,gatha2,,Visesarasavāggato;
