884573,vanakarīnaṃ,.comp.,,,,,vanaka+rīnaṃ,,1,50,11,comp,en
884577,vanakhajjūriphalasaṇṭhānaṃ,.comp.,,,,,vanaka+hajja+ūriphalasaṇṭhānaṃ,,1,50,26,comp,en
884578,vanakhaṇḍa,.comp.,,,,,vanaka+haṇḍa,,1,50,10,comp,en
884579,vanakhaṇḍamajjhaṃ,.comp.,,,,,vanaka+haṇḍamajjhaṃ,,1,50,17,comp,en
884580,vanakhaṇḍamajjhe,.comp.,,,,,vanaka+haṇḍamajjhe,,1,50,16,comp,en
884581,vanakīḷādīnaṃ,.comp.,,,,,vanakīḷā+dīnaṃ,,1,50,13,comp,en
884583,vānakkhattaṃ,.comp.,,,,,vāna+khatta+[ṃ],,1,50,12,comp,en
884585,vanakoraṇḍamādāya,.comp.,,,,,vanakoraṇḍa+mādāya,,1,50,17,comp,en
884586,vanakoraṇḍi,.comp.,,,,,vanakoraṇḍa+i,,1,50,11,comp,en
884588,vanakoraṇḍiyattherassāpadānaṃ,.comp.,,,,,vanakoraṇḍiyatthera+ssāpadānaṃ,,1,50,29,comp,en
884591,vanakukkuṭamorādīnaṃ,.comp.,,,,,vanakukkuṭa+morādīnaṃ,,1,50,20,comp,en
884592,vanakukkuṭavanamorādīnaṃ,.comp.,,,,,vanakukkuṭa+vana+morādīnaṃ,,1,50,24,comp,en
884593,vanakusamādīhi,.comp.,,,,,vanaka+usamādīhi,,1,50,14,comp,en
884597,vanaluddako,.comp.,,,,,vana+luddaka+[o],,1,50,11,comp,en
884598,vanamāgatomhi,.comp.,,,,,vana+māgatomhi,,1,50,13,comp,en
884599,vanamahīgamanaṃ,.comp.,,,,,vana+mahī+gamana+[ṃ],,1,50,15,comp,en
884600,vanamahiṃsāca,.comp.,,,,,vanamahiṃsa+āca,,1,50,13,comp,en
884601,vanamahiṃsādayo,.comp.,,,,,vanamahiṃsa+ādayo,,1,50,15,comp,en
884602,vanamahiṃsādīsu,.comp.,,,,,vanamahiṃsa+ādīsu,,1,50,15,comp,en
884604,vanamahiṃsajātitāya,.comp.,,,,,vanamahiṃsajāti+tāya,,1,50,19,comp,en
884605,vanamahiṃsamattavāraṇādīnaṃ,.comp.,,,,,vanamahiṃsa+mattavāraṇa+ādīna+[ṃ],,1,50,27,comp,en
884608,vanamahiṃsotiādayo,.comp.,,,,,vanamahiṃsa+otiādayo,,1,50,18,comp,en
884611,vanamajjhapattā,.comp.,,,,,vanamajjha+pattā,,1,50,15,comp,en
884612,vanamajjhapatto,.comp.,,,,,vanamajjha+patto,,1,50,15,comp,en
884616,vanamajjheti,.comp.,,,,,vanamajjhe+iti,,1,50,12,comp,en
884617,vanamajjhogāhakassa,.comp.,,,,,vanamajjha+ogāha+kassa,,1,50,19,comp,en
884618,vanamajjhogahī,.comp.,,,,,vanamajjha+ogahī,,1,50,14,comp,en
884619,vanamajjhogāhitvā,.comp.,,,,,vanamajjha+ogāhi+tvā,,1,50,17,comp,en
884628,vanamallika,.comp.,,,,,vana+mallika+a,,1,50,11,comp,en
884629,vanamallikamanaṅgaṇamanavajjabhaṇḍisurucirabhaginimālāmalyadhare,.comp.,,,,,vana+mallika+mana+ṅgaṇamanavajjabhaṇḍisurucirabhaginimālāmalyadhare,,1,50,64,comp,en
884631,vanamālyaparājite,.comp.,,,,,vana+mālya+parājita+e,,1,50,17,comp,en
884633,vānamambaṃ,.comp.,,,,,vāna+mambaṃ,,1,50,10,comp,en
884636,vanamanupiyanāmaṃ,.comp.,,,,,vana+manu+piya+nāmaṃ,,1,50,17,comp,en
884637,vanamarū,.comp.,,,,,vana+marū,,1,50,8,comp,en
884638,vanamāsi,.comp.,,,,,vana+māsi,,1,50,8,comp,en
