#,chinese,1
tthent,TEN t,306
tthont,TON t,307
tṭhamb,TANG b,308
tṭhimb,TING b,309
tṭhumb,TUNG b,310
tṭhemb,TENG b,311
tṭhomb,TONG b,312
tṭhamm,TANG m,313
tṭhimm,TING m,314
tṭhumm,TUNG m,315
tṭhemm,TENG m,316
tṭhomm,TONG m,317
tṭhamp,TANG p,318
tṭhimp,TING p,319
tṭhump,TUNG p,320
tṭhemp,TENG p,321
tṭhomp,TONG p,322
tṭhañc,TAN c,323
tṭhiñc,TIN c,324
tṭhuñc,TUN c,325
tṭheñc,TEN c,326
tṭhoñc,TON c,327
tṭhañj,TAN j,328
tṭhiñj,TIN j,329
tṭhuñj,TUN j,330
tṭheñj,TEN j,331
tṭhoñj,TON j,332
tṭhaññ,TAN ñ,333
tṭhiññ,TIN ñ,334
tṭhuññ,TUN ñ,335
tṭheññ,TEN ñ,336
tṭhoññ,TON ñ,337
tṭhaṇḍ,TAN ḍ,338
tṭhiṇḍ,TIN ḍ,339
tṭhuṇḍ,TUN ḍ,340
tṭheṇḍ,TEN ḍ,341
tṭhoṇḍ,TON ḍ,342
tṭhaṇṇ,TAN ṇ,343
tṭhiṇṇ,TIN ṇ,344
tṭhuṇṇ,TUN ṇ,345
tṭheṇṇ,TEN ṇ,346
tṭhoṇṇ,TON ṇ,347
tṭhaṇṭ,TAN ṭ,348
tṭhiṇṭ,TIN ṭ,349
tṭhuṇṭ,TUN ṭ,350
tṭheṇṭ,TEN ṭ,351
tṭhoṇṭ,TON ṭ,352
tṭhand,TAN d,353
tṭhind,TIN d,354
tṭhund,TUN d,355
tṭhend,TEN d,356
tṭhond,TON d,357
tṭhann,TAN n,358
tṭhinn,TIN n,359
tṭhunn,TUN n,360
tṭhenn,TEN n,361
tṭhonn,TON n,362
tṭhant,TAN t,363
tṭhint,TIN t,364
tṭhunt,TUN t,365
tṭhent,TEN t,366
tṭhont,TON t,367
ddhamb,DANG b,368
ddhimb,DING b,369
ddhumb,DUNG b,370
ddhemb,DENG b,371
ddhomb,DONG b,372
ddhamm,DANG m,373
ddhimm,DING m,374
ddhumm,DUNG m,375
ddhemm,DENG m,376
ddhomm,DONG m,377
ddhamp,DANG p,378
ddhimp,DING p,379
ddhump,DUNG p,380
ddhemp,DENG p,381
