#,sinhala,1
ndhyaṃ,න්‍ධ්‍යං,172
pphraṃ,ප‍්ඵ්‍රං,173
pphvaṃ,ප‍්ඵ්‍වං,174
pphyaṃ,ප‍්ඵ්‍යං,175
mphraṃ,ම‍්ඵ්‍රං,176
mphvaṃ,ම‍්ඵ්‍වං,177
mphyaṃ,ම‍්ඵ්‍යං,178
mbhraṃ,ම‍්භ්‍රං,179
mbhvaṃ,ම‍්භ්‍වං,180
mbhyaṃ,ම‍්භ්‍යං,181
tthraṃ,ත්‍ථ්‍රං,182
tthvaṃ,ත්‍ථ්‍වං,183
tthyaṃ,ත්‍ථ්‍යං,184
ṭṭhraṃ,ට‍්ඨ්‍රං,185
ṭṭhvaṃ,ට‍්ඨ්‍වං,186
ṭṭhyaṃ,ට‍්ඨ්‍යං,187
bbriṃ,බ‍්බ්‍රිං,188
bbruṃ,බ‍්බ්‍රුං,189
bbviṃ,බ‍්බ්‍විං,190
bbvuṃ,බ‍්බ්‍වුං,191
bbyiṃ,බ‍්බ්‍යිං,192
bbyuṃ,බ‍්බ්‍යුං,193
ccriṃ,ච‍්ච්‍රිං,194
ccruṃ,ච‍්ච්‍රුං,195
ccviṃ,ච‍්ච්‍විං,196
ccvuṃ,ච‍්ච්‍වුං,197
ccyiṃ,ච‍්ච්‍යිං,198
ccyuṃ,ච‍්ච්‍යුං,199
ddriṃ,ද‍්ද්‍රිං,200
ddruṃ,ද‍්ද්‍රුං,201
ddviṃ,ද‍්ද්‍විං,202
ddvuṃ,ද‍්ද්‍වුං,203
ddyiṃ,ද‍්ද්‍යිං,204
ddyuṃ,ද‍්ද්‍යුං,205
ḍḍriṃ,ඩ‍්ඩ්‍රිං,206
ḍḍruṃ,ඩ‍්ඩ්‍රුං,207
ḍḍviṃ,ඩ‍්ඩ්‍විං,208
ḍḍvuṃ,ඩ‍්ඩ්‍වුං,209
ḍḍyiṃ,ඩ‍්ඩ්‍යිං,210
ḍḍyuṃ,ඩ‍්ඩ්‍යුං,211
ggriṃ,ග‍්ග්‍රිං,212
ggruṃ,ග‍්ග්‍රුං,213
ggviṃ,ග‍්ග්‍විං,214
ggvuṃ,ග‍්ග්‍වුං,215
ggyiṃ,ග‍්ග්‍යිං,216
ggyuṃ,ග‍්ග්‍යුං,217
ṅkriṃ,ඞ‍්ක්‍රිං,218
ṅkruṃ,ඞ‍්ක්‍රුං,219
ṅkviṃ,ඞ‍්ක්‍විං,220
ṅkvuṃ,ඞ‍්ක්‍වුං,221
ṅkyiṃ,ඞ‍්ක්‍යිං,222
ṅkyuṃ,ඞ‍්ක්‍යුං,223
ṅgriṃ,ඞ‍්ග්‍රිං,224
ṅgruṃ,ඞ‍්ග්‍රුං,225
ṅgviṃ,ඞ‍්ග්‍විං,226
ṅgvuṃ,ඞ‍්ග්‍වුං,227
ṅgyiṃ,ඞ‍්ග්‍යිං,228
ṅgyuṃ,ඞ‍්ග්‍යුං,229
jjriṃ,ජ‍්ජ්‍රිං,230
jjruṃ,ජ‍්ජ්‍රුං,231
jjviṃ,ජ‍්ජ්‍විං,232
jjvuṃ,ජ‍්ජ්‍වුං,233
jjyiṃ,ජ‍්ජ්‍යිං,234
jjyuṃ,ජ‍්ජ්‍යුං,235
kkriṃ,ක‍්ක්‍රිං,236
kkruṃ,ක‍්ක්‍රුං,237
kkviṃ,ක‍්ක්‍විං,238
kkvuṃ,ක‍්ක්‍වුං,239
kkyiṃ,ක‍්ක්‍යිං,240
kkyuṃ,ක‍්ක්‍යුං,241
ñcriṃ,ඤ‍්ච්‍රිං,242
ñcruṃ,ඤ‍්ච්‍රුං,243
ñcviṃ,ඤ‍්ච්‍විං,244
ñcvuṃ,ඤ‍්ච්‍වුං,245
ñcyiṃ,ඤ‍්ච්‍යිං,246
ñcyuṃ,ඤ‍්ච්‍යුං,247
ñjriṃ,ඤ‍්ජ්‍රිං,248
ñjruṃ,ඤ‍්ජ්‍රුං,249
ñjviṃ,ඤ‍්ජ්‍විං,250
ñjvuṃ,ඤ‍්ජ්‍වුං,251
ñjyiṃ,ඤ‍්ජ්‍යිං,252
ñjyuṃ,ඤ‍්ජ්‍යුං,253
mmriṃ,ම‍්ම්‍රිං,254
mmruṃ,ම‍්ම්‍රුං,255
mmviṃ,ම‍්ම්‍විං,256
mmvuṃ,ම‍්ම්‍වුං,257
mmyiṃ,ම‍්ම්‍යිං,258
mmyuṃ,ම‍්ම්‍යුං,259
nnriṃ,න‍්න්‍රිං,260
nnruṃ,න‍්න්‍රුං,261
nnviṃ,න‍්න්‍විං,262
nnvuṃ,න‍්න්‍වුං,263
nnyiṃ,න‍්න්‍යිං,264
nnyuṃ,න‍්න්‍යුං,265
ṇṭriṃ,ණ‍්ට්‍රිං,266
ṇṭruṃ,ණ‍්ට්‍රුං,267
ṇṭviṃ,ණ‍්ට්‍විං,268
ṇṭvuṃ,ණ‍්ට්‍වුං,269
ṇṭyiṃ,ණ‍්ට්‍යිං,270
ṇṭyuṃ,ණ‍්ට්‍යුං,271
ṇḍriṃ,ණ‍්ඩ්‍රිං,272
ṇḍruṃ,ණ‍්ඩ්‍රුං,273
ṇḍviṃ,ණ‍්ඩ්‍විං,274
ṇḍvuṃ,ණ‍්ඩ්‍වුං,275
ṇḍyiṃ,ණ‍්ඩ්‍යිං,276
ṇḍyuṃ,ණ‍්ඩ්‍යුං,277
ññriṃ,ඤ‍්ඤ්‍රිං,278
ññruṃ,ඤ‍්ඤ්‍රුං,279
ññviṃ,ඤ‍්ඤ්‍විං,280
ññvuṃ,ඤ‍්ඤ්‍වුං,281
ññyiṃ,ඤ‍්ඤ්‍යිං,282
ññyuṃ,ඤ‍්ඤ්‍යුං,283
ṇṇriṃ,ණ‍්ණ්‍රිං,284
ṇṇruṃ,ණ‍්ණ්‍රුං,285
ṇṇviṃ,ණ‍්ණ්‍විං,286
ṇṇvuṃ,ණ‍්ණ්‍වුං,287
ṇṇyiṃ,ණ‍්ණ්‍යිං,288
ṇṇyuṃ,ණ‍්ණ්‍යුං,289
ppriṃ,ප‍්ප්‍රිං,290
ppruṃ,ප‍්ප්‍රුං,291
ppviṃ,ප‍්ප්‍විං,292
ppvuṃ,ප‍්ප්‍වුං,293
ppyiṃ,ප‍්ප්‍යිං,294
ppyuṃ,ප‍්ප්‍යුං,295
ntriṃ,න්‍ත්‍රිං,296
ntruṃ,න්‍ත්‍රුං,297
ntviṃ,න්‍ත්‍විං,298
ntvuṃ,න්‍ත්‍වුං,299
ntyiṃ,න්‍ත්‍යිං,300
ntyuṃ,න්‍ත්‍යුං,301
ndriṃ,න්‍ද්‍රිං,302
ndruṃ,න්‍ද්‍රුං,303
ndviṃ,න්‍ද්‍විං,304
ndvuṃ,න්‍ද්‍වුං,305
ndyiṃ,න්‍ද්‍යිං,306
ndyuṃ,න්‍ද්‍යුං,307
ttriṃ,ත‍්ත්‍රිං,308
ttruṃ,ත‍්ත්‍රුං,309
ttviṃ,ත‍්ත්‍විං,310
ttvuṃ,ත‍්ත්‍වුං,311
ttyiṃ,ත‍්ත්‍යිං,312
ttyuṃ,ත‍්ත්‍යුං,313
mpriṃ,ම‍්ප්‍රිං,314
mpruṃ,ම‍්ප්‍රුං,315
mpviṃ,ම‍්ප්‍විං,316
mpvuṃ,ම‍්ප්‍වුං,317
mpyiṃ,ම‍්ප්‍යිං,318
mpyuṃ,ම‍්ප්‍යුං,319
mbriṃ,ම‍්බ්‍රිං,320
mbruṃ,ම‍්බ්‍රුං,321
mbviṃ,ම‍්බ්‍විං,322
mbvuṃ,ම‍්බ්‍වුං,323
mbyiṃ,ම‍්බ්‍යිං,324
mbyuṃ,ම‍්බ්‍යුං,325
ṭṭriṃ,ට‍්ට්‍රිං,326
ṭṭruṃ,ට‍්ට්‍රුං,327
ṭṭviṃ,ට‍්ට්‍විං,328
ṭṭvuṃ,ට‍්ට්‍වුං,329
ṭṭyiṃ,ට‍්ට්‍යිං,330
ṭṭyuṃ,ට‍්ට්‍යුං,331
llriṃ,ල‍්ල්‍රිං,332
llruṃ,ල‍්ල්‍රුං,333
llviṃ,ල‍්ල්‍විං,334
llvuṃ,ල‍්ල්‍වුං,335
llyiṃ,ල‍්ල්‍යිං,336
llyuṃ,ල‍්ල්‍යුං,337
ssriṃ,ස‍්ස්‍රිං,338
ssruṃ,ස‍්ස්‍රුං,339
ssviṃ,ස‍්ස්‍විං,340
ssvuṃ,ස‍්ස්‍වුං,341
ssyiṃ,ස‍්ස්‍යිං,342
ssyuṃ,ස‍්ස්‍යුං,343
yyriṃ,ය්‍ය්‍රිං,344
yyruṃ,ය්‍ය්‍රුං,345
yyviṃ,ය්‍ය්‍විං,346
yyvuṃ,ය්‍ය්‍වුං,347
yyyiṃ,ය්‍ය්‍යිං,348
yyyuṃ,ය්‍ය්‍යුං,349
bbhrā,බ‍්භ්‍රා,350
bbhri,බ‍්භ්‍රි,351
bbhrī,බ‍්භ්‍රී,352
bbhru,බ‍්භ්‍රු,353
bbhrū,බ‍්භ්‍රූ,354
bbhre,බ‍්භ්‍රෙ,355
bbhrē,බ‍්භ්‍රේ,356
bbhro,බ‍්භ්‍රො,357
bbhrō,බ‍්භ්‍රෝ,358
bbhvā,බ‍්භ්‍වා,359
