book,paragraph,level,title,tag
184,126,2,3. gahapativaggo,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::aṭṭhakanipāta::nipāta:
184,141,2,4. dānavaggo,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::aṭṭhakanipāta::nipāta:
184,164,2,5. uposathavaggo,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::aṭṭhakanipāta::nipāta:
184,175,2,(6) 1. gotamīvaggo,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::aṭṭhakanipāta::nipāta:
184,198,2,(7) 2. bhūmicālavaggo,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::aṭṭhakanipāta::nipāta:
184,267,2,(8) 3. yamakavaggo,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::aṭṭhakanipāta::nipāta:
184,278,1,navakanipāta-ṭīkā,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::navakanipāta::nipāta:
184,280,2,1. sambodhivaggo,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::navakanipāta::nipāta:
184,356,2,2. sīhanādavaggo,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::navakanipāta::nipāta:
184,379,2,3. sattāvāsavaggo,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::navakanipāta::nipāta:
184,416,2,4. mahāvaggo,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::navakanipāta::nipāta:
184,458,2,5. sāmaññavaggo,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::navakanipāta::nipāta:
184,466,1,dasakanipāta-ṭīkā,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::dasakanipāta::nipāta:
184,468,2,1. ānisaṃsavaggo,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::dasakanipāta::nipāta:
184,479,2,2. nāthavaggo,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::dasakanipāta::nipāta:
184,508,2,3. mahāvaggo,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::dasakanipāta::nipāta:
184,567,2,4. upālivaggo,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::dasakanipāta::nipāta:
184,581,2,5. akkosavaggo,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::dasakanipāta::nipāta:
184,591,2,(6) 1. sacittavaggo,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::dasakanipāta::nipāta:
184,596,2,(7) 2. yamakavaggo,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::dasakanipāta::nipāta:
184,688,2,(8) 3. ākaṅkhavaggo,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::dasakanipāta::nipāta:
184,711,2,(9) 4. theravaggo,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::dasakanipāta::nipāta:
184,727,2,(10) 5. upālivaggo,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::dasakanipāta::nipāta:
184,744,2,(11) 1. samaṇasaññāvaggo,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::dasakanipāta::nipāta:
184,749,2,(12) 2. paccorohaṇivaggo,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::dasakanipāta::nipāta:
184,768,2,(21) 1. karajakāyavaggo,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::dasakanipāta::nipāta:
184,776,1,ekādasakanipāta-ṭīkā,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::ekādasakanipāta::nipāta:
184,777,2,1. nissayavaggo,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::ekādasakanipāta::nipāta:
184,782,2,2. anussativaggo,:sāratthamañjūsā::ṭīkā::sutta::aṅguttaranikāya::ekādasakanipāta::nipāta:
185,3,1,sīlakkhandhavaggaṭīkā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::sīlakkhandhavaggaṭīkā:
185,4,2,ganthārambhakathāvaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::sīlakkhandhavaggaṭīkā:
185,121,2,1. brahmajālasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::sīlakkhandhavaggaṭīkā:
185,650,2,2. sāmaññaphalasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::sīlakkhandhavaggaṭīkā:
185,909,2,3. ambaṭṭhasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::sīlakkhandhavaggaṭīkā:
185,1038,2,4. soṇadaṇḍasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::sīlakkhandhavaggaṭīkā:
185,1076,2,5. kūṭadantasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::sīlakkhandhavaggaṭīkā:
185,1130,2,6. mahālisuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::sīlakkhandhavaggaṭīkā:
185,1159,2,7. jāliyasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::sīlakkhandhavaggaṭīkā:
185,1169,2,8. mahāsīhanādasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::sīlakkhandhavaggaṭīkā:
185,1224,2,9. poṭṭhapādasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::sīlakkhandhavaggaṭīkā:
185,1296,2,10. subhasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::sīlakkhandhavaggaṭīkā:
185,1311,2,11. kevaṭṭasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::sīlakkhandhavaggaṭīkā:
185,1335,2,12. lohiccasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::sīlakkhandhavaggaṭīkā:
185,1352,2,13. tevijjasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::sīlakkhandhavaggaṭīkā:
186,3,1,mahāvaggaṭīkā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::mahāvagga:
186,4,2,1. mahāpadānasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::mahāvagga:
186,267,2,2. mahānidānasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::mahāvagga:
186,389,2,3. mahāparinibbānasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::mahāvagga:
186,721,2,4. mahāsudassanasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::mahāvagga:
186,797,2,5. janavasabhasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::mahāvagga:
186,851,2,6. mahāgovindasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::mahāvagga:
186,934,2,7. mahāsamayasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::mahāvagga:
186,1039,2,8. sakkapañhasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::mahāvagga:
186,1204,2,9. mahāsatipaṭṭhānasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::mahāvagga:
186,1440,2,10. pāyāsirājaññasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::mahāvagga:
187,3,1,pāthikavaggaṭīkā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::pāthikavagga:
187,4,2,1. pāthikasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::pāthikavagga:
187,64,2,2. udumbarikasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::pāthikavagga:
187,110,2,3. cakkavattisuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::pāthikavagga:
187,173,2,4. aggaññasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::pāthikavagga:
187,238,2,5. sampasādanīyasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::pāthikavagga:
187,353,2,6. pāsādikasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::pāthikavagga:
187,402,2,7. lakkhaṇasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::pāthikavagga:
187,515,2,8. siṅgālasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::pāthikavagga:
187,590,2,9. āṭānāṭiyasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::pāthikavagga:
187,636,2,10. saṅgītisuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::pāthikavagga:
187,1037,2,11. dasuttarasuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::dīghanikāya::pāthikavagga:
188,3,1,sīlakkhandhavaggaabhinavaṭīkā,:sādhuvilāsinī::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::abhinavaṭīkā:
188,4,2,ganthārambhakathā,:sādhuvilāsinī::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::abhinavaṭīkā:
188,25,2,ganthārambhakathāvaṇṇanā,:sādhuvilāsinī::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::abhinavaṭīkā:
188,459,2,1. brahmajālasuttaṃ,:sādhuvilāsinī::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::abhinavaṭīkā:
189,3,1,sīlakkhandhavaggaabhinavaṭīkā,:sādhuvilāsinī::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::abhinavaṭīkā:
189,5,2,2. sāmaññaphalasuttavaṇṇanā,:sādhuvilāsinī::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::abhinavaṭīkā:
189,531,2,3. ambaṭṭhasuttavaṇṇanā,:sādhuvilāsinī::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::abhinavaṭīkā:
189,836,2,4. soṇadaṇḍasuttavaṇṇanā,:sādhuvilāsinī::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::abhinavaṭīkā:
189,896,2,5. kūṭadantasuttavaṇṇanā,:sādhuvilāsinī::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::abhinavaṭīkā:
189,994,2,6. mahālisuttavaṇṇanā,:sādhuvilāsinī::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::abhinavaṭīkā:
189,1029,2,7. jāliyasuttavaṇṇanā,:sādhuvilāsinī::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::abhinavaṭīkā:
189,1042,2,8. mahāsīhanādasuttavaṇṇanā,:sādhuvilāsinī::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::abhinavaṭīkā:
189,1111,2,9. poṭṭhapādasuttavaṇṇanā,:sādhuvilāsinī::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::abhinavaṭīkā:
189,1199,2,10. subhasuttavaṇṇanā,:sādhuvilāsinī::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::abhinavaṭīkā:
189,1218,2,11. kevaṭṭasuttavaṇṇanā,:sādhuvilāsinī::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::abhinavaṭīkā:
189,1253,2,12. lohiccasuttavaṇṇanā,:sādhuvilāsinī::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::abhinavaṭīkā:
189,1272,2,13. tevijjasuttavaṇṇanā,:sādhuvilāsinī::ṭīkā::sutta::dīghanikāya::sīlakkhandhavagga::abhinavaṭīkā:
190,3,1,nettippakaraṇa-ṭīkā,:ṭīkā::sutta::khuddakanikāya::nettippakaraṇa::netti:
190,4,2,ganthārambhakathāvaṇṇanā,:ṭīkā::sutta::khuddakanikāya::nettippakaraṇa::netti:
190,74,2,1. saṅgahavāravaṇṇanā,:ṭīkā::sutta::khuddakanikāya::nettippakaraṇa::netti:
190,94,2,2. uddesavāravaṇṇanā,:ṭīkā::sutta::khuddakanikāya::nettippakaraṇa::netti:
190,106,2,3. niddesavāravaṇṇanā,:ṭīkā::sutta::khuddakanikāya::nettippakaraṇa::netti:
190,178,2,4. paṭiniddesavāravaṇṇanā,:ṭīkā::sutta::khuddakanikāya::nettippakaraṇa::netti:
190,537,2,nayasamuṭṭhānavāravaṇṇanā,:ṭīkā::sutta::khuddakanikāya::nettippakaraṇa::netti:
190,628,2,sāsanapaṭṭhānavāravaṇṇanā,:ṭīkā::sutta::khuddakanikāya::nettippakaraṇa::netti:
191,3,1,nettivibhāvinī,:ṭīkā::sutta::khuddakanikāya::nettivibhāvinī::netti:
191,4,2,ganthārambhakathā,:ṭīkā::sutta::khuddakanikāya::nettivibhāvinī::netti:
191,23,2,1. saṅgahavāraatthavibhāvanā,:ṭīkā::sutta::khuddakanikāya::nettivibhāvinī::netti:
191,81,2,2. uddesavāraatthavibhāvanā,:ṭīkā::sutta::khuddakanikāya::nettivibhāvinī::netti:
191,124,2,3. niddesavāraatthavibhāvanā,:ṭīkā::sutta::khuddakanikāya::nettivibhāvinī::netti:
191,321,2,4. paṭiniddesavāraatthavibhāvanā,:ṭīkā::sutta::khuddakanikāya::nettivibhāvinī::netti:
191,1169,2,nayasamuṭṭhānavibhāvanā,:ṭīkā::sutta::khuddakanikāya::nettivibhāvinī::netti:
191,1230,2,sāsanapaṭṭhānavibhāvanā,:ṭīkā::sutta::khuddakanikāya::nettivibhāvinī::netti:
192,3,1,mūlapaṇṇāsa-ṭīkā,:līnatthappakāsanā::ṭīkā::sutta::majjhimanikāya::mūlapaṇṇāsa:
192,5,2,ganthārambhakathāvaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::majjhimanikāya::mūlapaṇṇāsa:
192,6,2,ganthārambhakathāvaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::majjhimanikāya::mūlapaṇṇāsa:
192,90,2,1. mūlapariyāyavaggo,:līnatthappakāsanā::ṭīkā::sutta::majjhimanikāya::mūlapaṇṇāsa:
192,1287,2,2. sīhanādavaggo,:līnatthappakāsanā::ṭīkā::sutta::majjhimanikāya::mūlapaṇṇāsa:
192,1551,2,3. opammavaggo,:līnatthappakāsanā::ṭīkā::sutta::majjhimanikāya::mūlapaṇṇāsa:
192,1902,2,4. mahāyamakavaggo,:līnatthappakāsanā::ṭīkā::sutta::majjhimanikāya::mūlapaṇṇāsa:
192,2124,2,5. cūḷayamakavaggo,:līnatthappakāsanā::ṭīkā::sutta::majjhimanikāya::mūlapaṇṇāsa:
193,3,1,majjhimapaṇṇāsaṭīkā,:līnatthappakāsanā::ṭīkā::sutta::majjhimanikāya::majjhimapaṇṇāsa:
193,4,2,1. gahapativaggo,:līnatthappakāsanā::ṭīkā::sutta::majjhimanikāya::majjhimapaṇṇāsa:
193,227,2,2. bhikkhuvaggo,:līnatthappakāsanā::ṭīkā::sutta::majjhimanikāya::majjhimapaṇṇāsa:
193,381,2,3. paribbājakavaggo,:līnatthappakāsanā::ṭīkā::sutta::majjhimanikāya::majjhimapaṇṇāsa:
193,550,2,4. rājavaggo,:līnatthappakāsanā::ṭīkā::sutta::majjhimanikāya::majjhimapaṇṇāsa:
193,704,2,5. brāhmaṇavaggo,:līnatthappakāsanā::ṭīkā::sutta::majjhimanikāya::majjhimapaṇṇāsa:
194,3,1,uparipaṇṇāsa-ṭīkā,:līnatthappakāsanā::ṭīkā::sutta::majjhimanikāya::uparipaṇṇāsa:
194,4,2,1. devadahavaggo,:līnatthappakāsanā::ṭīkā::sutta::majjhimanikāya::uparipaṇṇāsa:
194,189,2,2. anupadavaggo,:līnatthappakāsanā::ṭīkā::sutta::majjhimanikāya::uparipaṇṇāsa:
194,370,2,3. suññatavaggo,:līnatthappakāsanā::ṭīkā::sutta::majjhimanikāya::uparipaṇṇāsa:
194,568,2,4. vibhaṅgavaggo,:līnatthappakāsanā::ṭīkā::sutta::majjhimanikāya::uparipaṇṇāsa:
194,756,2,5. saḷāyatanavaggo,:līnatthappakāsanā::ṭīkā::sutta::majjhimanikāya::uparipaṇṇāsa:
195,3,1,sagāthāvaggaṭīkā,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::sagāthāvagga:
195,4,2,ganthārambhakathāvaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::sagāthāvagga:
195,5,2,ganthārambhakathāvaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::sagāthāvagga:
195,77,2,1. devatāsaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::sagāthāvagga:
195,631,2,2. devaputtasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::sagāthāvagga:
195,768,2,3. kosalasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::sagāthāvagga:
195,911,2,4. mārasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::sagāthāvagga:
195,1045,2,5. bhikkhunīsaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::sagāthāvagga:
195,1082,2,6. brahmasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::sagāthāvagga:
195,1194,2,7. brāhmaṇasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::sagāthāvagga:
195,1347,2,8. vaṅgīsasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::sagāthāvagga:
195,1426,2,9. vanasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::sagāthāvagga:
195,1484,2,10. yakkhasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::sagāthāvagga:
195,1602,2,11. sakkasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::sagāthāvagga:
196,3,1,nidānavaggaṭīkā,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::nidānavagga:
196,4,2,1. nidānasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::nidānavagga:
196,464,2,2. abhisamayasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::nidānavagga:
196,481,2,3. dhātusaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::nidānavagga:
196,616,2,4. anamataggasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::nidānavagga:
196,670,2,5. kassapasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::nidānavagga:
196,778,2,6. lābhasakkārasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::nidānavagga:
196,851,2,7. rāhulasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::nidānavagga:
196,876,2,8. lakkhaṇasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::nidānavagga:
196,923,2,9. opammasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::nidānavagga:
196,972,2,10. bhikkhusaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::nidānavagga:
197,3,1,khandhavaggaṭīkā,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::khandhavagga:
197,4,2,1. khandhasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::khandhavagga:
197,409,2,2. rādhasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::khandhavagga:
197,430,2,3. diṭṭhisaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::khandhavagga:
197,470,2,4. okkantasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::khandhavagga:
197,475,2,5. uppādasaṃyuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::khandhavagga:
197,478,2,6. kilesasaṃyuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::khandhavagga:
197,481,2,7. sāriputtasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::khandhavagga:
197,490,2,8. nāgasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::khandhavagga:
197,498,2,9. supaṇṇasaṃyuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::khandhavagga:
197,501,2,10. gandhabbakāyasaṃyuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::khandhavagga:
197,504,2,11. valāhakasaṃyuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::khandhavagga:
197,508,2,12. vacchagottasaṃyuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::khandhavagga:
197,511,2,13. jhānasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::khandhavagga:
198,3,1,saḷāyatanavaggaṭīkā,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::saḷāyatanavagga:
198,4,2,1. saḷāyatanasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::saḷāyatanavagga:
198,485,2,2. vedanāsaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::saḷāyatanavagga:
198,553,2,3. mātugāmasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::saḷāyatanavagga:
198,572,2,4. jambukhādakasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::saḷāyatanavagga:
198,585,2,5. sāmaṇḍakasaṃyuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::saḷāyatanavagga:
198,588,2,6. moggallānasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::saḷāyatanavagga:
198,599,2,7. cittasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::saḷāyatanavagga:
198,648,2,8. gāmaṇisaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::saḷāyatanavagga:
198,694,2,9. asaṅkhatasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::saḷāyatanavagga:
198,707,2,10. abyākatasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::saḷāyatanavagga:
199,3,1,mahāvaggaṭīkā,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::mahāvagga:
199,4,2,1. maggasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::mahāvagga:
199,127,2,2. bojjhaṅgasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::mahāvagga:
199,302,2,3. satipaṭṭhānasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::mahāvagga:
199,451,2,4. indriyasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::mahāvagga:
199,543,2,5. sammappadhānasaṃyuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::mahāvagga:
199,546,2,6. balasaṃyuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::mahāvagga:
199,549,2,7. iddhipādasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::mahāvagga:
199,603,2,8. anuruddhasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::mahāvagga:
199,618,2,9. jhānasaṃyuttavaṇṇanā,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::mahāvagga:
199,621,2,10. ānāpānasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::mahāvagga:
199,661,2,11. sotāpattisaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::mahāvagga:
199,751,2,12. saccasaṃyuttaṃ,:līnatthappakāsanā::ṭīkā::sutta::saṃyuttanikāya::mahāvagga:
200,2,1,vinayavinicchayo,:vinayavinicchaya::ṭīkā::vinaya::vinicchaya:
200,3,2,ganthārambhakathā,:vinayavinicchaya::ṭīkā::vinaya::vinicchaya:
200,19,2,bhikkhuvibhaṅgo,:vinayavinicchaya::ṭīkā::vinaya::vinicchaya:
200,6208,2,bhikkhunīvibhaṅgo,:vinayavinicchaya::ṭīkā::vinaya::vinicchaya::bhikkhunī:
200,7805,2,mahāvaggo,:vinayavinicchaya::ṭīkā::vinaya::vinicchaya:
200,8762,2,cūḷavaggo,:vinayavinicchaya::ṭīkā::vinaya::vinicchaya:
200,10176,1,uttaravinicchayo,:uttaravinicchaya::ṭīkā::vinaya::vinicchaya:
200,10177,2,ganthārambhakathā,:uttaravinicchaya::ṭīkā::vinaya::vinicchaya:
200,10189,2,mahāvibhaṅgasaṅgahakathā,:uttaravinicchaya::ṭīkā::vinaya::vinicchaya:
200,10721,2,bhikkhunīvibhaṅgo,:uttaravinicchaya::ṭīkā::vinaya::vinicchaya::bhikkhunī:
201,2,1,vinayavinicchayaṭīkā,:vinayavinicchaya::ṭīkā::vinaya::vinicchaya::vinayavinicchayaṭīkā:
201,4,2,ganthārambhakathā,:vinayavinicchaya::ṭīkā::vinaya::vinicchaya::vinayavinicchayaṭīkā:
201,100,2,ganthārambhakathāvaṇṇanā,:vinayavinicchaya::ṭīkā::vinaya::vinicchaya::vinayavinicchayaṭīkā:
201,4270,1,uttaravinicchaya-ṭīkā,:uttaravinicchaya::ṭīkā::vinaya::vinicchaya::uttaravinicchayaṭīkā:
201,4271,2,ganthārambhakathāvaṇṇanā,:uttaravinicchaya::ṭīkā::vinaya::vinicchaya::uttaravinicchayaṭīkā:
202,3,1,pācityādiyojanā,:pācityādiyojanā::ṭīkā::vinaya::suttavibhaṅga::pācittiyapāḷi::yojanā::uttaravinicchayaṭīkā:
202,4,2,pācittiyayojanā,:pācityādiyojanā::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pācittiyapāḷi::pācittiya::yojanā:
202,668,2,bhikkhunīvibhaṅgo,:pācityādiyojanā::ṭīkā::vinaya::suttavibhaṅga::bhikkhunīvibhaṅga::pācittiyapāḷi::bhikkhunī::yojanā:
202,1006,2,mahāvaggayojanā,:pācityādiyojanā::ṭīkā::vinaya::khandhaka::mahāvagga::yojanā:
202,1852,2,cūḷavaggayojanā,:pācityādiyojanā::ṭīkā::vinaya::khandhaka::cūḷavagga::yojanā:
