id,page,word,note
4344,47,ကျားကွက်,page-47
4346,47,ကျားခြင်္သေ့,page-47
4348,47,ကျားစိတ်ကျားမာန်,page-47
4350,47,ကျားဆုပ်ဗွေ,page-47
4351,47,ကျားတား,page-47
4352,47,ကျားတစ်,page-47
4353,47,ကျားထိုး,page-47
4354,47,ကျားထောက်,page-47
4355,47,ကျားနနွင်း,page-47
4358,47,ကျားနာ,page-47
4359,47,ကျားနာခဲ,page-47
4361,47,ကျားနို့,page-47
4363,47,ကျားနက်,page-47
4364,47,ကျားပါးစပ်,page-47
4367,47,ကျားပါးစပ်ပြာ,page-47
4369,47,ကျားပါးစပ်ဖိနပ်,page-47
4370,47,ကျားပိန်တွယ်,page-47
4374,47,ကျားမ,page-47
4378,47,ကျားမကြီးငယ်,page-47
4379,47,ကျားမပျိုအို,page-47
4380,47,ကျားမော့,page-47
4381,47,ကျားမင်း,page-47
4382,47,ကျားမင်းမုတ်ဆိတ်,page-47
4383,47,ကျားမုတ်ဆိတ်,page-47
4385,47,ကျားမျက်လုံး,page-47
4386,47,ကျားမြီးဆွဲမိ,page-47
4388,47,ကျားလက်သည်း,page-47
4390,47,ကျားလိုက်တုတ်ခုတ်,page-47
4392,47,ကျားလျှာ,page-47
4395,47,ကျားသားမိုးကြိုး,page-47
4398,47,ကျားသစ်,page-47
4399,47,ကျားဟိန်း,page-47
4400,47,ကျိ,page-47
4401,47,ကျိကျိတက်,page-47
4404,47,ကျိကျိနက်,page-47
4405,47,ကျိကျု,page-47
4406,47,ကျိကျွတ်,page-47
4407,47,ကျိချွဲ,page-47
4408,47,ကျိချွဲမြှေး,page-47
4409,47,ကျိတကျု,page-47
4411,47,ကျိတိကြောင်တောင်,page-47
4414,47,ကျိလေးကျလေး,page-47
4415,47,ကျီ,page-47
4419,47,ကျီစား,page-47
4420,47,ကျီစိုး,page-47
4421,48,ကျီစယ်,page-48
4422,48,ကျီဝန်း,page-48
4423,48,ကျီး,page-48
4424,48,ကျီးကန်း,page-48
4426,48,ကျီးကန်းချေး,page-48
4427,48,ကျီးကန်းတောင်းမှောက်,page-48
4431,48,ကျီးကန်းပါးစပ်,page-48
4432,48,ကျီးကန်းမျက်စိ,page-48
4435,48,ကျီးကျူး,page-48
4436,48,ကျီးကြည့်ကြောင်ကြည့်,page-48
4438,48,ကျီးခြေ,page-48
4440,48,ကျီးခြေနွယ်,page-48
4442,48,ကျီးခြေမီးစာ,page-48
4444,48,ကျီးစာတိုင်,page-48
4445,48,ကျီးစေတိုင်,page-48
4446,48,ကျီးစောင့်ကြက်နှင်,page-48
4449,48,ကျီးတကျူး,page-48
4450,48,ကျီးတာရာ,page-48
4451,48,ကျီးတီးကျက်တက်,page-48
4452,48,ကျီးနီနွယ်,page-48
4453,48,ကျီးနိုး,page-48
4454,48,ကျီးနှင့်ဖုတ်ဖုတ်,page-48
4460,48,ကျီးနှုတ်သီး,page-48
4461,48,ကျီးနှုတ်သီးစွယ်,page-48
4463,48,ကျီးပါးစပ်,page-48
4465,48,ကျီးပေါင်း,page-48
4468,48,ကျီးပေါင်းတက်,page-48
4470,48,ကျီးပေါင်းလက်ဆက်,page-48
4472,48,ကျီးပြို,page-48
4474,48,ကျီးမနားထန်းရွက်,page-48
,48,ကျီးမနိုးပွဲ,page-48
4478,48,ကျီးရန်း,page-48
4479,48,ကျီးလန့်စာစား,page-48
,48,ကျီးသာ,page-48
4482,48,ကျီးသေ,page-48
4483,48,ကျီးသောက်,page-48
4484,48,ကျီးအ,page-48
4486,48,ကျီးအာ,page-48
4489,48,ကျီးအက်,page-48
4491,48,ကျု,page-48
4493,48,ကျူ,page-48
,48,ကျူကပိုင်,page-48
,48,ကျူကျူ,page-48
4501,48,ကျူကျူကျာကျာ,page-48
4502,48,ကျူငွေ,page-48
,48,ကျူတီကယ်,page-48
,48,ကျူထရံကွက်,page-48
,48,ကျူနားပင်း,page-48
4508,48,ကျူနီကိတ်,page-48
4509,48,ကျုပရပ်အောက်ဆိုဒ်,page-48
4512,49,ကျူဖောင်ရိုး ,page-49
4513,49,ကျူဖျာ,page-49
4514,49,ကျူမ,page-49
4515,49,ကျူရှင်ကျောင်း,page-49
4517,49,ကျူးလယာ,page-49
4519,49,ကျူဝါး,page-49
4520,49,ကျူး,page-49
4528,49,ကျူးကျော်,page-49
4530,49,ကျူးကျော်ရပ်ကွက်,page-49
4532,49,ကျူးခေါက်,page-49
4533,49,ကျူးချင်း,page-49
4534,49,ကျူးနစ်အင်္ကျီ,page-49
4536,49,ကျူးဘား,page-49
4537,49,ကျူးရင့်,page-49
4539,49,ကျူးလွန်,page-49
4543,49,ကျူးသီ,page-49
4544,49,ကျူးအေး,page-49
4545,49,ကျေ,page-49
4554,49,ကျေကုံ,page-49
4556,49,ကျေချမ်,page-49
4558,49,ကျေညာ,page-49
4559,49,ကျေနပ်,page-49
4560,49,ကျေပ,page-49
4561,49,ကျေပျက်,page-49
4562,49,ကျေပျောက်,page-49
4563,49,ကျေပွေ့,page-49
4564,49,ကျေပွန်,page-49
4566,49,ကျေလည်,page-49
4569,49,ကျေအေး,page-49
4570,49,ကျေး,page-49
4573,49,ကျေးကုလား,page-49
4575,49,ကျေးကိုင်,page-49
4577,49,ကျေးကျုတ်,page-49
4580,49,ကျေးကြက်တော,page-49
4583,49,ကျေးကွေး,page-49
4584,49,ကျေးကျွန်,page-49
4585,49,ကျေးကျွန်သင်းပင်း,page-49
4587,49,ကျေးခေါင်း,page-49
4588,49,ကျေးဂဏန်း,page-49
4589,49,ကျေးငှက်,page-49
4590,49,ကျေးစား,page-49
4592,49,ကျေးစေတိုင်,page-49
4594,49,ကျေးစေရတု,page-49
4596,49,ကျေးစဥ်တိုင်,page-49
4597,49,ကျေးစည်နား,page-49
4599,50,ကျေးစည်းစိမ်,page-50
4604,50,ကျေးစွပ်,page-50
4606,50,ကျေးဇူး,page-50
4612,50,ကျေးဇူးကန်း,page-50
4613,50,ကျေးဇူးခံကျေးဇူးစား,page-50
4615,50,ကျေးဇူးခံစားခွင့်,page-50
4616,50,ကျေးဇူချေ,page-50
4617,50,ကျေးဇူးဆပ်,page-50
4618,50,ကျေးဇူးတုံ့,page-50
4619,50,ကျေးဇူးတုံ့ပြန်,page-50
4620,50,ကျေးဇူးတင်,page-50
4622,50,ကျေးဇူးထွန်း,page-50
4623,50,ကျေးဇူးပြု,page-50
4627,50,ကျေးဇူးမဲ့,page-50
4628,50,ကျေးဇူးရှိ,page-50
4629,50,ကျေးဇူးရှင်,page-50
4630,50,ကျေးဇူးသတင်း,page-50
4631,50,ကျေးဇူးသိ,page-50
4632,50,ကျေးဇူးဥပကာရ,page-50
4633,50,ကျေးဇူးဥပကာရတင်,page-50
4635,50,ကျေးတမာ,page-50
4638,50,ကျေးတရာ,page-50
4639,50,ကျေးတော်မျိုးကျွန်တော်မျိုး,page-50
4641,50,ကျေးတော,page-50
4643,50,ကျေးနှုတ်,page-50
4645,50,ကျေးနှုတ်သီး,page-50
4646,50,ကျေးပိုင်ကျွန်ပိုင်စနစ်,page-50
4648,50,ကျေးပိုင်ကျွန်ပိုင်လူ့အဖွဲ့အစည်း,page-50
4650,50,ကျေးပုဏ္ဏား,page-50
4652,50,ကျေးဖောင်းကား,page-50
4653,50,ကျေးမတ်,page-50
4654,50,ကျေးမြီး,page-50
4655,50,ကျေးရပ်,page-50
4656,50,ကျေးရွာ,page-50
4657,50,ကျေးလက်,page-50
4660,50,ကျေးဝါ,page-50
4661,50,ကျေးသား,page-50
4662,50,ကျေးသီး,page-50
4663,50,ကျေးသံပန်း,page-50
4665,50,ကျေးသန္တာ,page-50
4668,50,ကျဲ,page-50
4673,50,ကျဲကျဲ,page-50
4677,50,ကျဲကျဲရဲရဲ,page-50
4679,50,ကျဲတောက်တောက်,page-50
4681,50,ကျဲစဲ,page-50
4682,50,ကျော့,page-50
4687,50,ကျော့ကျည်း,page-50
4688,50,ကျော့ကွင်း,page-50
4689,50,ကျော့ဖမ်း,page-50
4690,50,ကျော့မိ,page-50
4692,51,ကျော်,page-51
4696,51,ကျော်ကသည်း,page-51
4698,51,ကျော်ကြား,page-51
4700,51,ကျော်ချောက်,page-51
4701,51,ကျော်စော,page-51
4702,51,ကျော်စောကိတ္တိ,page-51
4703,51,ကျော်စောသတင်း,page-51
4704,51,ကျော်စောသံ,page-51
4705,51,ကျော်စံကေး,page-51
4706,51,ကျော်စံကွေး,page-51
4707,51,ကျော်ညီ,page-51
4708,51,ကျော်တက်,page-51
4710,51,ကျော်ထင်,page-51
4711,51,ကျော်ထိတ်,page-51
4712,51,ကျော်ထိန့်,page-51
4713,51,ကျော်နင်း,page-51
4716,51,ကျော်ပုဂံ,page-51
4717,51,ကျော်ဖြတ်,page-51
4718,51,ကျော်မကောင်းကြားမကောင်း,page-51
4720,51,ကျော်မွန်,page-51
4721,51,ကျော်မွန်း,page-51
4722,51,ကျော်လွန်,page-51
4724,51,ကျော်လှိုက်,page-51
4725,51,ကျော်လျှံ,page-51
4728,51,ကျော်လွှား,page-51
4730,51,ကျော်လွဲ,page-51
4731,51,ကျော်ဝှန်,page-51
4735,51,ကျော,page-51
4742,51,ကျောကုန်း,page-51
4743,51,ကျောခင်း,page-51
4744,51,ကျောခိုင်း,page-51
4752,51,ကျောခိုင်းနံစပ်,page-51
4755,51,ကျောချင်းကပ်,page-51
4757,51,ကျောချမ်း,page-51
4758,51,ကျောငွေ,page-51
4759,51,ကျောစီးတမ်း,page-51
4761,51,ကျောစည်း,page-51
4762,51,ကျောစိမ့်,page-51
4763,51,ကျောဆူးတောင်,page-51
4765,51,ကျောတခင်းစာ,page-51
4766,51,ကျောတံ,page-51
4767,51,ကျောတင်းစည်း,page-51
4768,51,ကျောထောတ်နောက်ခံ,page-51
4773,51,ကျောပူခေါင်းပူ,page-51
4775,51,ကျောပေး,page-51
4776,51,ကျောပိုးစစ်လွယ်အိတ်,page-51
4777,51,ကျောပိုးပလိုင်း,page-51
4778,51,ကျောပြင်,page-51
4779,51,ကျောမွဲ,page-51
4780,51,ကျောရိုး,page-51
4782,52,ကျောလျား,page-52
4783,52,ကျို့,page-52
4784,52,ကျို,page-52
4787,52,ကျိုကျို,page-52
4788,52,ကျိုချက်,page-52
4790,52,ကျိုး,page-52
4799,52,ကျိုးကျဲ,page-52
4802,52,ကျိုးကျိုးကျံကျံ,page-52
4803,52,ကျိုးကျိုးကျည်ကျည်,page-52
4805,52,ကျိုးကျင်,page-52
4807,52,ကျိုးကျင်း,page-52
4808,52,ကျိုးကျည်,page-52
4809,52,ကျိုးကျိန်ကျိုးကျိန်,page-52
4810,52,ကျိုးကြောင်း,page-52
4813,52,ကျိုးကျွန်,page-52
4816,52,ကျိုးဆတ်နာ,page-52
4817,52,ကျိုးညွတ်,page-52
4818,52,ကျိုးတိကျဲတဲ,page-52
4819,52,ကျိုးတိကျိုးတဲ,page-52
4820,52,ကျိုးတိုးကျဲတဲ,page-52
4823,52,ကျိုးနင်းကျိုးနင်း,page-52
4824,52,ကျိုးနပ်,page-52
4829,52,ကျိုးနွံ,page-52
4834,52,ကျိုးပဲ့,page-52
4836,52,ကျိုးပေါက်,page-52
4839,52,ကျိုးပျက်,page-52
4842,52,ကျိုးဖတ်,page-52
4843,52,ကျိုးယုတ်ရှက်ကွဲ,page-52
4845,52,ကျိုးယုတ်ရှက်ရ,page-52
4846,52,ကျံ့,page-52
4848,52,ကျံ,page-52
,52,ကျံကျံ,page-52
4850,52,ကျံကျံသီးသီး,page-52
4851,52,ကျံကျံသောင်းသောင်း,page-52
4853,52,ကျုံ့,page-52
4857,52,ကျုံ့ကျုံ့,page-52
4858,52,ကျုံ့ကျုံ့ယုံ့ယုံ့,page-52
4862,52,ကျုံ့ဝင်,page-52
4864,52,ကျုံ,page-52
4865,52,ကျုံစား,page-52
4866,52,ကျုံဆို့နာ,page-52
4867,52,ကျုံး,page-52
4876,53,ကျုံးချ,page-53
4877,53,ကျုံးဝင်,page-53
4878,53,ကျုံးသွင်း,page-53
4880,53,ကျက်,page-53
4886,53,ကျက်ကျက်,page-53
4888,53,ကျက်စာ,page-53
4889,53,ကျက်စား,page-53
4892,53,ကျက်ထုပ်,page-53
4893,53,ကျက်ထုပ်ထိုး,page-53
4895,53,ကျက်နပ်,page-53
4900,53,ကျက်နယ်,page-53
4901,53,ကျက်ပူ,page-53
4903,53,ကျက်ပူတိုက်,page-53
4905,53,ကျက်မိ,page-53
4907,53,ကျက်မှတ်,page-53
4908,53,ကျက်သရေ,page-53
4912,53,ကျက်သရေခန်း,page-53
4914,53,ကျက်သရေဆောင်,page-53
4916,53,ကျောက်,page-53
4928,54,ကျောက်ကဏန်း,page-54
4929,54,ကျောက်ကတိုး,page-54
4930,54,ကျောက်က၀တ်ပင်ပြာ,page-54
4932,54,ကျောက်ကာထည်,page-54
4934,54,ကျောက်ကိုက်,page-54
4935,54,ကျောက်ကန်,page-54
4936,54,ကျောက်ကုန်း,page-54
4937,54,ကျောက်ကပ်,page-54
4941,54,ကျောက်ကျော,page-54
4944,54,ကျောက်ကြီး,page-54
4945,54,ကျောက်ကြိုး,page-54
4946,54,ကျောက်ကြိတ်ဆုံး,page-54
4947,54,ကျောက်ကြမ်းခေတ်,page-54
4948,54,ကျောက်ခါးရမ်းပွင့်,page-54
4950,54,ကျောက်ခဲ,page-54
4954,54,ကျောက်ခက်,page-54
4956,54,ကျောက်ခက်ကျွန်းဝိုင်း,page-54
4958,54,ကျောက်ခက်တန်း,page-54
4960,54,ကျောက်ခေတ်,page-54
4963,54,ကျောက်ချ,page-54
4964,54,ကျောက်ချောခေတ်,page-54
4965,54,ကျောက်ချောလက်နက်,page-54
4967,54,ကျောက်ချင်း,page-54
4968,54,ကျောက်ချဉ်,page-54
4971,54,ကျောက်ချဉ်ပေါင်,page-54
4973,54,ကျေက်ချိပ်,page-54
4974,54,ကျောက်ခွဲ,page-54
4975,54,ကျောက်ခွဲစက်,page-54
4976,54,ကျောက်ဂဝံ,page-54
4977,54,ကျောက်ဂူ,page-54
4978,54,ကျောက်ဂွမ်း,page-54
4979,54,ကျောက်ဂွမ်းပြား,page-54
4980,54,ကျောက်စရစ်,page-54
4981,54,ကျောက်စလင်း,page-54
4982,54,ကျောက်စာ,page-54
4984,54,ကျောက်စီ,page-54
4985,54,ကျောက်စက်,page-54
4986,54,ကျောက်စက်ပန်းဆွဲ,page-54
4987,54,ကျောက်စက်မိုးမျှော်,page-54
4988,54,ကျောက်စက်ရေ,page-54
4990,54,ကျောက်စစ်,page-54
4992,54,ကျောက်စည်,page-54
4993,54,ကျောက်စိမ်း,page-54
4994,54,ကျောက်စွဲ,page-54
4995,54,ကျောက်ဆူး,page-54
4998,54,ကျောက်ဆူးချ,page-54
4999,54,ကျောက်ဆေး,page-54
5000,54,ကျောက်ဆေးထိုး,page-54
5001,54,ကျောက်ဆံကျင်,page-54
5003,54,ကျောက်ဆင်,page-54
5005,54,ကျောက်ဆင်းတု,page-54
5006,54,ကျောက်ဆောင်,page-54
5007,54,ကျောက်ဆစ်,page-54
5010,54,ကျောက်ဆည်,page-54
5011,54,ကျောက်ဆည်မြို့,page-54
5013,54,ကျောက်ဆတ်,page-54
5017,55,ကျောက်တူး,page-55
5019,55,ကျောက်တံ,page-55
5020,55,ကျောက်တိုင်,page-55
5021,55,ကျောက်တည်,page-55
5023,55,ကျောက်တန်း,page-55
5025,55,ကျောက်တိမ်,page-55
5026,55,ကျောက်တွင်း,page-55
5027,55,ကျောက်ထမင်းချိုး,page-55
5028,55,ကျောက်ထမင်းဆုပ်,page-55
5030,55,ကျောက်ထရံ,page-55
5032,55,ကျောက်ထီး,page-55
5034,55, ကျောက်ထုလွာ ,page-55
5035,55,ကျောက်ထိုး,page-55
5037,55,ကျောက်ထုံး,page-55
5038,55,ကျောက်ထက်အက္ခရာတင်,page-55
5039,55,ကျောက်ထင်းရူး,page-55
5041,55,ကျောက်ထွင်စူး,page-55
5042,55,ကျောက်ထုန်,page-55
5043,55,ကျောက်ဒိုး,page-55
5044,55,ကျောက်နှီ,page-55
5045,55,ကျောနို့,page-55
5046,55,ကျောက်နက်,page-55
5047,55,ကျောက်နုတ်,page-55
5048,55,ကျောက်နှမ်းဖတ်,page-55
5049,55,ကျောက်ပုဇွန်,page-55
5051,55,ကျောက်ပုလဲ,page-55
5052,55,ကျောက်ပုံနှိပ်ဗန်းချီ,page-55
5053,55,ကျောက်ပုံနိုပ်အတတ်,page-55
5054,55,ကျောက်မပါက်,page-55
5055,55,ကျောက်ပေါက်မ,page-55
5056,55,ကျောက်ပေါက်မာ,page-55
5058,55,ကျောက်ပင်ဝန်း,page-55
5059,55,ကျောက်ပတ်တီး,page-55
5060,55,ကျောက်ပန်းပင်,page-55
5065,55,ကျောက်ပုပ်,page-55
5066,55,ကျောက်ပျဉ်,page-55
5068,55,ကျောက်ပြာ,page-55
5069,55,ကျောက်ပြား,page-55
5070,55,ကျောက်ပြုတ်,page-55
5071,55,ကျောက်ပွ,page-55
5073,55,ကျောက်ပွင့်,page-55
5075,55,ကျောက်ဖယောင်း,page-55
5077,55,ကျောက်ဖရုံ,page-55
5079,55,ကျောက်ဖေး,page-55
5080,55,ကျောက်ဖုံ,page-55
5081,55,ကျောက်ဖျာ,page-55
5082,55,ကျောက်ဖြူ,page-55
5083,55,ကျောက်ဖြူနု,page-55
5084,55,ကျောက်ဖြူမြို့,page-55
5086,55,ကျောက်ဖြစ်,page-55
5087,55,ကျောက်ဖြစ်ရုပ်ကြွင်း,page-55
5089,55,ကျောက်ပြုန်း,page-55
5091,55,ကျောက်ဘီလူး,page-55
5092,55,ကျောက်မာ,page-55
5093,55,ကျောက်မီးသေနတ်,page-55
5103,55,ကျောက်မီးသွေး,page-55
5108,56,ကျောက်မင်းပေါ,page-56
5111,56,ကျောက်မျက်,page-56
5113,56,ကျောက်မျက်ရွဲ,page-56
5115,56,ကျောက်မြင်း,page-56
5116,56,ကျောက်မြင်းနာ,page-56
5118,56,ကျောက်မြင်းသီလာ,page-56
5120,56,ကျောက်မြှုပ်,page-56
5121,56,ကျောက်ရိုး,page-56
5122,56,ကျောက်ရိုင်း,page-56
5123,56,ကျောက်ရည်,page-56
5124,56,ကျောက်ရည်ချော်ရည်,page-56
5126,56,ကျောက်ရည်ပူ,page-56
5127,56,ကျောက်ရိပ်,page-56
5128,56,ကျောက်ရှင်,page-56
5129,56,ကျောက်ရှည်,page-56
5130,56,ကျောက်လေကျောငက်လွင့်,page-56
5131,56,ကျောက်လည်,page-56
5132,56,ကျောက်လယ်ရိုး,page-56
5133,56,ကျောက်လွှာ,page-56
5135,56,ကျောက်ဝင်,page-56
5136,56,ကျောက်သမာ,page-56
5137,56,ကျောက်သလင်း,page-56
5138,56,ကျောက်သီး,page-56
5139,56,ကျောက်သံစား,page-56
5143,56,ကျောက်သံပတ္တမြား,page-56
5144,56,ကျောက်သုံးရေဒီယို,page-56
5146,56,ကျောက်သက်,page-56
5147,56,ကျောက်သင်ပုန်း,page-56
5149,56,ကျောက်သင်ပုန်းကြီး,page-56
5150,56,ကျောက်သန္တာ,page-56
5152,56,ကျောက်သွား,page-56
5154,56,ကျောက်သွေး,page-56
5157,56,ကျောက်အိုး,page-56
5159,56,ကျောက်အိုးကွဲ,page-56
5160,56,ကျောက်အောင်,page-56
5162,56,ကျောက်အိုင်းကျ,page-56
5163,56,ကျောက်အုတ်ကြွပ်,page-56
5164,56,ကျောက်ဥနှဲ,page-56
5166,56,ကျောက်သြဇာ,page-56
5167,56,ကျိုက်,page-56
5170,56,ကျိုက်ကျိုက်,page-56
5172,56,ကျိုက်ချ,page-56
5173,56,ကျိုက်ဆူ,page-56
5174,56,ကျိုက်ပွက်,page-56
5175,56,ကျိုက်မျို,page-56
5176,56,ကျင့်,page-56
5180,56,ကျင့်ကြံ,page-56
5181,56,ကျင့်စဉ်,page-56
5183,56,ကျင့်ဆောင်,page-56
5186,56,ကျင့်တင့်တင့်,page-56
5188,56,ကျင့်တမ်း,page-56
5189,56,ကျင့်ထုံး,page-56
5190,56,ကျင့်ထုံးကျင့်စဉ်,page-56
5191,56,ကျင့်နည်း,page-56
5192,56,ကျင့်ရိုး,page-56
5193,56,ကျင့်ဝတ်,page-56
5196,56,ကျင့်ဝတ်သိက္ခာ,page-56
5197,56,ကျင့်သားရ,page-56
5199,57,ကျင့်သုံး,page-57
5201,57,ကျင့်ဟောင်းလမ်းစဉ်,page-57
5203,57,ကျင်,page-57
5208,57,ကျင်ကလယ်,page-57
5209,57,ကျင်ကိုင်,page-57
5210,57,ကျင်ကြီး,page-57
5211,57,ကျင်ကြီးစွန့်,page-57
5212,57,ကျင်ကြီးပေါက်,page-57
5213,57,ကျင်ကြီးအိမ်,page-57
5214,57,ကျင်ခပ်,page-57
5215,57,ကျင်ချောင်း,page-57
5216,57,ကျင်ချုပ်,page-57
5217,57,ကျင်ခြေလည်,page-57
5219,57,ကျင်ခွက်,page-57
5220,57,ကျင်ငယ်,page-57
5221,57,ကျင်ငယ်ချောင်း,page-57
5222,57,ကျင်ငယ်စွန့်,page-57
5223,57,ကျင်ငယ်ရည်,page-57
5224,57,ကျင်ငယ်အိမ်,page-57
5225,57,ကျင်စက်,page-57
5226,57,ကျင်စွယ်,page-57
5227,57,ကျင်တွယ်,page-57
5228,57,ကျင်တွယ်ကိုက်,page-57
5229,57,ကျင်တွယ်ထောင့်,page-57
5230,57,ကျင်နာ,page-57
5231,57,ကျင်နှစ်,page-57
5232,57,ကျင်ပု,page-57
5233,57,ကျင်ပေါက်,page-57
,57,ကျင်ပြောနာ,page-57
,57,ကျင်ဖု,page-57
5241,57,ကျင်ဘူး,page-57
5242,57,ကျင်မှုန့်,page-57
5243,57,ကျင်မှုန့်ဥ,page-57
5244,57,ကျင်ရည်,page-57
5245,57,ကျင်လည်,page-57
5256,57,ကျင်လျင်,page-57
5257,57,ကျင်သီ,page-57
,57,ကျင်အိမ်,page-57
,57,ကျင်ဥ,page-57
,57,ကျင်း,page-57
5272,57,ကျင်းထိုး,page-57
5273,57,ကျင်းပ,page-57
5275,57,ကျင်းမှို,page-57
5276,57,ကျင်းယက်,page-57
5277,557,ကျင်းအိုင်,page-557
5278,57,ကျောင်း,page-57
5283,57,ကျောင်းကန်,page-57
5284,57,ကျောင်းကန်ဘုရား,page-57
5285,57,ကျောင်းကြီးဖျက်မ,page-57
5287,57,ကျောင်းခေါ်ကြိမ်,page-57
5288,57,ကျောင်းခေါက်,page-57
5290,57,ကျောင်းစာရေး,page-57
5292,57,ကျောင်းစား,page-57
,57,ကျောင်းစစ်း,page-57
5302,58,ကျောင်းဆရာ,page-58
5303,58,ကျောင်းဆင်း,page-58
5305,58,ကျောင်းဆောင်,page-58
5308,58,ကျောင်းတကာ,page-58
5310,58,ကျောင်းတက်,page-58
5312,58,ကျောင်းတိုက်,page-58
5313,58,ကျောင်းတင်,page-58
5315,58,ကျောင်းထား,page-58
5317,58,ကျောင်းထိုင်,page-58
5320,58,ကျောင်းနေ,page-58
5321,58,ကျောင်းနေဖက်,page-58
5322,58,ကျောင်းပရဝုဏ်,page-58
5326,58,ကျောင်းပိတ်,page-58
5328,58,ကျောင်းပျက်,page-58
5330,58,ကျောင်းပြေး,page-58
5332,58,ကျောင်းဖွင့်,page-58
5333,58,ကျောင်းမြေ,page-58
5335,58,ကျောင်းလခ,page-58
5337,58,ကျောင်းလစ်,page-58
5338,58,ကျောင်းလွှတ်,page-58
5339,58,ကျောင်းဝင်း,page-58
5340,58,ကျောင်းဝိုင်း,page-58
5341,58,ကျောင်းသား,page-58
5344,58,ကျောင်းသူ,page-58
5345,58,ကျောင်းသုံးစာအုပ်,page-58
5350,58,ကျောင်းသုံးပစ္စည်း,page-58
5352,58,ကျောင်းသင်္ခမ်း,page-58
5353,58,ကျောင်းသင်စာအုပ်,page-58
5354,58,ကျောင်းသင်ပုန်းကြီး,page-58
5355,58,ကျောင်းအမ,page-58
5357,58,ကျောင်းအရံ,page-58
5358,58,ကျောင်းအား,page-58
5360,58,ကျောင်းအပ်,page-58
5362,58,ကျောင်းအိပ်ကျောင်းစား,page-58
5364,58,ကျောင်းအုပ်,page-58
5365,58,ကျောင်းဦး,page-58
5366,58,ကျိုင်း,page-58
5373,58,ကျိုင်းကောင်,page-58
5375,58,ကျိုင်းကောင်မသား,page-58
5377,58,ကျိုင်းခေါင်းမသား,page-58
5379,58,ကျိုင်းခေါင်းမြွေ,page-58
5380,58,ကျိုင်းချက်,page-58
5381,58,ကျိုင်းတုံ,page-58
5382,58,ကျိုင်းတွင်းနာ,page-58
5383,58,ကျစ်,page-58
5388,58,ကျစ်ကျစ်,page-58
5391,58,ကျစ်ကျစ်ထုပ်ထုပ်,page-58
5393,58,ကျစ်စာ,page-58
5398,59,ကျစ်စာတွင်း,page-59
5400,59,ကျစ်စုံ,page-59
5401,59,ကျစ်ဆံနီ,page-59
5402,59,ကျစ်ဆံမြီး,page-59
5403,59,ကျစ်တွန့်တက်,page-59
5405,59,ကျစ်ထွေး,page-59
5406,59,ကျစ်ပိုး,page-59
5407,59,ကျစ်လစ်,page-59
5408,59,ကျစ်လျစ်,page-59
5413,59,ကျစ်သိပ်,page-59
5415,59,ကျဉ်,page-59
5422,59,ကျဥ်ကိုက်,page-59
5424,59,ကျဉ်မေးရောင်,page-59
5425,59,ကျဉ်း,page-59
5431,59,ကျဉ်းကျုံ့,page-59
5433,59,ကျဉ်းကျပ်,page-59
5437,59,ကျဉ်းချုံ့,page-59
5438,59,ကျဉ်းမြောင်း,page-59
5443,59,ကျဉ်းမြောင်းရာ,page-59
5445,59,ကျည်,page-59
5448,59,ကျည်ကပ်,page-59
5449,59,ကျည်ကပ်မဂ္ဂဇင်း,page-59
5451,59,ကျည်ကျည်,page-59
5452,59,ကျည်ကျည်ကျာကျာ,page-59
5454,59,ကျည်ကျည်လောင်လောင်,page-59
5456,59,ကျည်ခါးပတ်,page-59
5457,59,ကျည်ခိုင်,page-59
5458,59,ကျည်ခွံ,page-59
5459,59,ကျည်စေ့,page-59
5460,59,ကျည်ဆန်,page-59
5462,59,ကျည်တဲ,page-59
5463,59,ကျည်တောက်,page-59
5464,59,ကျည်တောင့်,page-59
5465,59,ကျည်တောင်း,page-59
5466,59,ကျည်ထိုး,page-59
5467,59,ကျည်ထိန်းကာဖတ်,page-59
5468,59,ကျည်နဲကျည်နူ,page-59
5470,59,ကျည်ပစ်အား,page-59
5471,59,ကျည်ပျံ,page-59
5473,59,ကျည်ပွား,page-59
5474,59,ကျည်ပွေ့,page-59
5477,59,ကျည်ဖူး,page-59
5478,59,ကျည်ရာ,page-59
5479,59,ကျည်ဝ,page-59
5480,59,ကျည်သင့်,page-59
5481,59,ကျည်အ,page-59
5482,59,ကျည်း,page-59
5485,60,ကျည်းကလက်ဆန်,page-60
5486,60,ကျည်းကုလား,page-60
5488,60, ကျည်းကွေး,page-60
5490,60,ကျည်းတ်ေ,page-60
5491,60,ကျည်းချောင်,page-60
5493,60,ကျည်းခွေ,page-60
5495,60,ကျည်းငယ်,page-60
5496,60,ကျည်းပုဏ္ဏား,page-60
5497,60,ကျည်းဘောင်,page-60
5498,60,ကျည်းရွက်,page-60
5499,60,ကျည်းရှင်,page-60
5500,60,ကျည်းလံ,page-60
5502,60,ကျည်းလျှို,page-60
5504,60,ကျည်းဝန်း,page-60
5505,60,ကျည်းဝှက်,page-60
5506,60,ကျည်းသား,page-60
5507,60,ကျည်းသားတောက်,page-60
5508,60,ကျည်းသားရိုက်,page-60
5509,60,ကျည်းသေ,page-60
5510,60,ကျတ်,page-60
5512,60,ကျတ်ငန်ရေ,page-60
5513,60,ကျတ်တီးကုန်း,page-60
5514,60,ကျတ်တီးပြင်,page-60
